RC,Type,Driver,Name,Source_Reference_Number,Destination_Reference_Number,Destination_Name,Actual_Driver_Quantity,Destination_Module,Source_Module,Period
0475,basic,Hours,Specialist,R413-0475-SP,ALOXXXX.01-SE,Bid Week Preparation,31.92,3,5,2000 Feb
0475,basic,Hours,Specialist,R413-0475-SP,ALOXXXX.05-SE,Noms to EBB,19,3,5,2000 Feb
0475,basic,Hours,Specialist,R413-0475-SP,ALOXXXX.09-SE,Renom Activity,6.84,3,5,2000 Feb
0475,basic,Hours,Specialist,R413-0475-SP,ALOXXXX.12-SE,Manage Imbalances,7.6,3,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ALOXXXX.01-SE,Bid Week Preparation,15.2,3,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ALOXXXX.02-SE,Daily Trader/Originator Support,12.16,3,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ALOXXXX.03-SE,Prepare Noms/Pathing,8.36,3,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ALOXXXX.07-SE,Intraday Nom,3.42,3,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ALOXXXX.10-SE,Perform Pipeline Balancing,18.24,3,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ALOXXXX.11-SE,Monitor Sitara Bridge & feedback,1.52,3,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ALOXXXX.14-SE,Notification-New Pipe,0.38,3,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ALOXXXX.15-SE,Notification-New facility,0.76,3,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ALOXXXX.12-SE,Manage Imbalances,3.42,3,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ALOXXXX.22-SE,Interface w/gas control,5.32,3,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ALOXXXX.16-SE,End of Month Cleanup,6.84,3,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,AOA0475.13,Logistics OA,8.36,4,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,AOA0475.06,Operational  Process Improvement,3.42,4,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ABP0475.01,Bus plan/budg activities,8.36,5,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ABP0475.02,Special Projects,17.48,5,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,APE0475.01,Dvlp Employee Careers,2.66,5,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,APE0475.02,Provide Mentoring,5.7,5,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,APE0475.03,Feedback,8.36,5,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ATR0475.01,Participate in Training,13.68,5,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,AHR0475.01,External Recruiting,3.42,6,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,AHR0475.02,Internal Recruiting,3.42,6,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,AHR0475.05,Orient New Employees,1.52,6,5,2000 Feb
0475,basic,Hours,Manager,R413-0475-MGR,ABP0475.04,System Coordination,0,5,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ALOXXXX.15-NE,Notification-New facility,20.506019,3,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ALOXXXX.02-NE,Daily Trader/Originator Support,88.859414,3,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ALOXXXX.03-NE,Prepare Noms/Pathing,200.503293,3,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ALOXXXX.07-NE,Intraday Nom,50.747218,3,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ALOXXXX.16-NE,End of Month Cleanup,50.125823,3,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ALOXXXX.10-NE,Prform Pipeline Balancing,123.036112,3,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ALOXXXX.14-NE,Notification-New Pipe,9.113786,3,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ALOXXXX.11-NE,Monitor Sitara Brdg & feedbck,41.012037,3,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ALOXXXX.22-NE,Interface w/gas contrl,45.56893,3,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,APE0719.03,Feedback,9.113786,5,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ATR0719.01,Participate in Training,27.341358,5,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ABP0719.02,Special Projects,41.012037,5,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,AOA0719.13,Logistics OA,9.113786,4,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ALOXXXX.01-NE,Bid Week Preparation,95.694754,3,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ALOXXXX.09-NE,Renom Activity,20.506019,3,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ALOXXXX.12-NE,Manage Imbalances,22.784465,3,5,2000 Feb
0719,basic,Hours,Senior Specialist,R413-0719-SNRSP,ALOXXXX.05-NE,Noms to EBB,56.961163,3,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ALOXXXX.15-NE,Notification-New facility,20.52,3,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ALOXXXX.02-NE,Daily Trader/Originator Support,88.92,3,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ALOXXXX.03-NE,Prepare Noms/Pathing,200.64,3,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ALOXXXX.07-NE,Intraday Nom,50.16,3,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ALOXXXX.16-NE,End of Month Cleanup,50.16,3,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ALOXXXX.10-NE,Prform Pipeline Balancing,123.12,3,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ALOXXXX.14-NE,Notification-New Pipe,9.12,3,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ALOXXXX.11-NE,Monitor Sitara Brdg & feedbck,41.04,3,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ALOXXXX.22-NE,Interface w/gas contrl,45.6,3,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,APE0719.03,Feedback,9.12,5,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ATR0719.01,Participate in Training,27.36,5,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ABP0719.02,Special Projects,41.04,5,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,AOA0719.13,Logistics OA,9.12,4,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ALOXXXX.01-NE,Bid Week Preparation,95.76,3,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ALOXXXX.05-NE,Noms to EBB,57,3,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ALOXXXX.09-NE,Renom Activity,20.52,3,5,2000 Feb
0719,basic,Hours,Specialist,R413-0719-SP,ALOXXXX.12-NE,Manage Imbalances,22.8,3,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ALOXXXX.01-NE,Bid Week Preparation,15.2,3,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ALOXXXX.02-NE,Daily Trader/Originator Support,12.16,3,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ALOXXXX.03-NE,Prepare Noms/Pathing,8.36,3,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ALOXXXX.07-NE,Intraday Nom,3.42,3,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ALOXXXX.10-NE,Prform Pipeline Balancing,18.24,3,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ALOXXXX.11-NE,Monitor Sitara Brdg & feedbck,1.52,3,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ALOXXXX.14-NE,Notification-New Pipe,0.38,3,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ALOXXXX.15-NE,Notification-New facility,0.76,3,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ALOXXXX.12-NE,Manage Imbalances,3.42,3,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ALOXXXX.22-NE,Interface w/gas contrl,5.32,3,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ALOXXXX.16-NE,End of Month Cleanup,6.84,3,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,AOA0719.13,Logistics OA,8.36,4,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,AOA0719.06,Operational  Process Improvement,3.42,4,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ABP0719.01,Bus plan/budg activities,8.36,5,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ABP0719.02,Special Projects,17.48,5,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,APE0719.01,Dvlp Employee Careers,2.66,5,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,APE0719.02,Provide Mentoring,5.7,5,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,APE0719.03,Feedback,8.36,5,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ATR0719.01,Participate in Training,13.68,5,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,AHR0719.02,Internal Recruiting,3.42,6,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,AHR0719.01,External Recruiting,3.42,6,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,AHR0719.05,Orient New Employees,1.52,6,5,2000 Feb
0719,basic,Hours,Manager,R413-0719-MGR,ABP0719.04,System Coordination,0,5,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,APE0719.03,Feedback,3.04,5,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ATR0719.01,Participate in Training,9.12,5,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOXXXX.15-NE,Notification-New facility,6.84,3,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOXXXX.02-NE,Daily Trader/Originator Support,29.64,3,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOXXXX.03-NE,Prepare Noms/Pathing,66.88,3,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOXXXX.07-NE,Intraday Nom,16.72,3,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOXXXX.16-NE,End of Month Cleanup,16.72,3,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOTRXX.01-NE,Maintain Transport Tariffs & Rates,0,3,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOXXXX.10-NE,Prform Pipeline Balancing,41.04,3,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOXXXX.14-NE,Notification-New Pipe,3.04,3,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOXXXX.11-NE,Monitor Sitara Brdg & feedbck,13.68,3,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOXXXX.22-NE,Interface w/gas contrl,15.2,3,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ABP0719.02,Special Projects,13.68,5,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,AOA0719.13,Logistics OA,3.04,4,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOXXXX.01-NE,Bid Week Preparation,31.92,3,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOXXXX.09-NE,Renom Activity,6.84,3,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOXXXX.12-NE,Manage Imbalances,7.6,3,5,2000 Feb
0719,basic,Hours,Analyst,R413-0719-ANA,ALOXXXX.05-NE,Noms to EBB,19,3,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ALOXXXX.01-CG,Bid Week Preparation,109.44,3,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ALOXXXX.02-CG,Daily Trader/Originator Support,182.4,3,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ALOXXXX.07-CG,Intraday Nom,243.2,3,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ALOXXXX.10-CG,Perform Pipeline Balancing,24.32,3,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ALOXXXX.05-CG,Noms to EBB,60.8,3,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ALOXXXX.14-CG,Notification-New Pipe,6.08,3,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ALOXXXX.15-CG,Notification-New facility,6.08,3,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ALOXXXX.12-CG,Manage Imbalances,24.32,3,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ALOXXXX.22-CG,Interface w/gas control,60.8,3,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ALOXXXX.16-CG,End of Month Cleanup,60.8,3,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ABP0720.02,Special Projects,60.8,5,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ATR0720.01,Participate in Training,36.48,5,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,APE0720.03,Feedback,12.16,5,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ALOXXXX.03-CG,Prepare Noms/Pathing,291.84,3,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,ALOXXXX.11-CG,Monitor Sitara Bridge & feedback,24.32,3,5,2000 Feb
0720,basic,Hours,Senior Specialist,R413-0720-SNRSP,AOA0720.13,Logistics OA,12.16,4,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ATR0720.01,Participate in Training,13.68,5,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ALOXXXX.01-CG,Bid Week Preparation,41.04,3,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ALOXXXX.02-CG,Daily Trader/Originator Support,68.4,3,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ALOXXXX.03-CG,Prepare Noms/Pathing,109.44,3,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ALOXXXX.05-CG,Noms to EBB,22.8,3,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ALOXXXX.07-CG,Intraday Nom,91.2,3,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ALOXXXX.10-CG,Perform Pipeline Balancing,9.12,3,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ALOXXXX.12-CG,Manage Imbalances,9.12,3,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ALOXXXX.15-CG,Notification-New facility,2.28,3,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ALOXXXX.16-CG,End of Month Cleanup,22.8,3,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ABP0720.02,Special Projects,22.8,5,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ALOXXXX.14-CG,Notification-New Pipe,2.28,3,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ALOXXXX.22-CG,Interface w/gas control,22.8,3,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,APE0720.03,Feedback,4.56,5,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,ALOXXXX.11-CG,Monitor Sitara Bridge & feedback,9.12,3,5,2000 Feb
0720,basic,Hours,Specialist,R413-0720-SP,AOA0720.13,Logistics OA,4.56,4,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,ATR0720.01,Participate in Training,0.76,5,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,ALOXXXX.01-CG,Bid Week Preparation,15.2,3,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,ALOXXXX.02-CG,Daily Trader/Originator Support,30.4,3,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,ALOTRXX.01-CG,Maintain Trnsprt Trifs & Rates,0,3,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,ALOXXXX.05-CG,Noms to EBB,0,3,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,ALOXXXX.08-CG,Intraday Nom to EBB,0,3,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,ALOXXXX.10-CG,Perform Pipeline Balancing,30.4,3,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,ALOXXXX.12-CG,Manage Imbalances,0,3,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,ALOXXXX.15-CG,Notification-New facility,0.76,3,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,ALOXXXX.16-CG,End of Month Cleanup,15.2,3,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,AOA0720.13,Logistics OA,3.04,4,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,ABP0720.01,Bus plan/budg activities,12.16,5,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,ABP0720.02,Special Projects,7.6,5,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,APE0720.01,Dvlp Employee Careers,15.2,5,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,APE0720.02,Provide Mentoring,7.6,5,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,APE0720.03,Feedback,7.6,5,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,AHR0720.02,Internal Recruiting,3.04,6,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,AHR0720.05,Orient New Employees,3.04,6,5,2000 Feb
0720,basic,Hours,Manager,R413-0720-MGR,ABP0720.04,System Coordination,0,5,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ATR0720.01,Participate in Training,0,5,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ALOXXXX.01-CG,Bid Week Preparation,27.36,3,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ALOXXXX.02-CG,Daily Trader/Originator Support,3465.6,3,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ALOXXXX.03-CG,Prepare Noms/Pathing,0,3,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ALOXXXX.05-CG,Noms to EBB,0,3,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ALOXXXX.07-CG,Intraday Nom,0,3,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ALOXXXX.10-CG,Perform Pipeline Balancing,0,3,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ALOXXXX.12-CG,Manage Imbalances,0,3,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ALOXXXX.15-CG,Notification-New facility,0,3,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ALOXXXX.16-CG,End of Month Cleanup,0,3,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ABP0720.02,Special Projects,0,5,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ALOXXXX.14-CG,Notification-New Pipe,0,3,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ALOXXXX.22-CG,Interface w/gas control,0,3,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,APE0720.03,Feedback,0,5,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,AOA0720.13,Logistics OA,0,4,5,2000 Feb
0720,basic,Hours,Analyst,R413-0720-ANA,ALOXXXX.11-CG,Monitor Sitara Bridge & feedback,0,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ALOXXXX.01-WG,Bid Week Preparation,113.994818,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ALOXXXX.02-WG,Daily Trader/Originator Support,127.294214,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ALOXXXX.03-WG,Prepare Noms/Pathing,243.188946,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ALOXXXX.05-WG,Noms to EBB,1.899914,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ALOXXXX.07-WG,Intraday Nom,1.899914,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ALOXXXX.09-WG,Renom Activity,56.997409,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ALOXXXX.16-WG,End of Month Cleanup,56.997409,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ALOXXXX.10-WG,Perform Pipeline Balancing,3.834371,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ALOXXXX.12-WG,Manage Imbalances,51.297668,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ALOXXXX.13-WG,Manage Deal Penalties,13.299395,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,AOA0721.03,Statistical Reporting,13.299395,4,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ABP0721.02,Special Projects,15.199309,5,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,APE0721.03,Feedback,7.599655,5,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ATR0721.01,Participate in Training,22.798964,5,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ALOXXXX.14-WG,Notification-New Pipe,3.799827,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ALOXXXX.15-WG,Notification-New facility,3.799827,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,ALOXXXX.11-WG,Monitor Sitara Bridge & feedback,15.199309,3,5,2000 Feb
0721,basic,Hours,Senior Specialist,R413-0721-SNRSP,AOA0721.13,Logistics OA,7.599655,4,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ALOXXXX.01-WG,Bid Week Preparation,68.397409,3,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ALOXXXX.02-WG,Daily Trader/Originator Support,76.377107,3,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ALOXXXX.03-WG,Prepare Noms/Pathing,145.914473,3,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ALOXXXX.05-WG,Noms to EBB,1.139957,3,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ALOXXXX.07-WG,Intraday Nom,1.139957,3,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ALOXXXX.09-WG,Renom Activity,34.198705,3,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ALOXXXX.10-WG,Perform Pipeline Balancing,2.297186,3,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ALOXXXX.14-WG,Notification-New Pipe,2.279914,3,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ALOXXXX.15-WG,Notification-New facility,2.279914,3,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ALOXXXX.12-WG,Manage Imbalances,30.778834,3,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ALOXXXX.13-WG,Manage Deal Penalties,7.979698,3,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ALOXXXX.16-WG,End of Month Cleanup,34.198705,3,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ABP0721.02,Special Projects,9.119655,5,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,APE0721.03,Feedback,4.559827,5,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ATR0721.01,Participate in Training,13.679482,5,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,AOA0721.03,Statistical Reporting,7.979698,4,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,AOA0721.13,Logistics OA,4.559827,4,5,2000 Feb
0721,basic,Hours,Specialist,R413-0721-SP,ALOXXXX.11-WG,Monitor Sitara Bridge & feedback,9.119655,3,5,2000 Feb
0721,basic,Hours,Manager,R413-0721-MGR,ALOXXXX.02-WG,Daily Trader/Originator Support,60.8,3,5,2000 Feb
0721,basic,Hours,Manager,R413-0721-MGR,ALOXXXX.16-WG,End of Month Cleanup,15.2,3,5,2000 Feb
0721,basic,Hours,Manager,R413-0721-MGR,ABP0721.02,Special Projects,5.32,5,5,2000 Feb
0721,basic,Hours,Manager,R413-0721-MGR,APE0721.01,Dvlp Employee Careers,6.08,5,5,2000 Feb
0721,basic,Hours,Manager,R413-0721-MGR,APE0721.03,Feedback,12.16,5,5,2000 Feb
0721,basic,Hours,Manager,R413-0721-MGR,ATR0721.01,Participate in Training,6.08,5,5,2000 Feb
0721,basic,Hours,Manager,R413-0721-MGR,AHR0721.02,Internal Recruiting,6.08,6,5,2000 Feb
0721,basic,Hours,Manager,R413-0721-MGR,ALOXXXX.10-WG,Perform Pipeline Balancing,7.6,3,5,2000 Feb
0721,basic,Hours,Manager,R413-0721-MGR,AOA0721.13,Logistics OA,7.6,4,5,2000 Feb
0721,basic,Hours,Manager,R413-0721-MGR,AOA0721.06,Operational  Process Improvement,25.08,4,5,2000 Feb
0721,basic,Hours,Manager,R413-0721-MGR,ABP0721.04,System Coordination,0,5,5,2000 Feb
1190,basic,Hours,Senior Specialist,R413-1190-SNRSP,ALOGBXX.01-GB,Implement Pipe EDI,200,3,5,2000 Feb
1190,basic,Hours,Senior Specialist,R413-1190-SNRSP,ALOGBXX.03-GB,Issues Resolution and Reporting,40,3,5,2000 Feb
1190,basic,Hours,Senior Specialist,R413-1190-SNRSP,ALOGBXX.02-GB,Standards Board Interface,50,3,5,2000 Feb
1190,basic,Hours,Senior Specialist,R413-1190-SNRSP,ATR1190.06,Tech Skills Development,0,5,5,2000 Feb
1190,basic,Hours,Senior Specialist,R413-1190-SNRSP,APE1190.03,Feedback,0,5,5,2000 Feb
1190,basic,Hours,Senior Specialist,R413-1190-SNRSP,ATR1190.01,Participate in Training,0,5,5,2000 Feb
1190,basic,Hours,Senior Specialist,R413-1190-SNRSP,ATR1190.02,Assess Training Needs,32,5,5,2000 Feb
1190,basic,Hours,Senior Specialist,R413-1190-SNRSP,ATR1190.04,Design & Development,8,5,5,2000 Feb
1190,basic,Hours,Senior Specialist,R413-1190-SNRSP,ATR1190.05,Profess Career Development,6,5,5,2000 Feb
1190,basic,Hours,Senior Specialist,R413-1190-SNRSP,ATR1190.07,Bus Knowledge Development,0,5,5,2000 Feb
1190,basic,Hours,Manager,R413-1190-MGR,ABP1190.01,Bus plan/budg activities,4,5,5,2000 Feb
