,HSC,HSC,HSC,HSC,WAHA,WAHA,WAHA,PERMIAN,PERMIAN,PERMIAN,,,,,
,2131-02-01 00:00:00,,,,,,,,,,,,,,
,2131-03-01 00:00:00,,,,,,,,,,,,,,
,2131-04-01 00:00:00,,,,,,,,,,,,,,
,2131-05-01 00:00:00,,,,,,,,,,,,,,
,2131-06-01 00:00:00,,,,,,,,,,,,,,
,2131-07-01 00:00:00,,,,,,,,,,,,,,
,2131-08-01 00:00:00,,,,,,,,,,,,,,
,2131-09-01 00:00:00,,,,,,,,,,,,,,
,2131-10-01 00:00:00,,,,,,,,,,,,,,
,2131-11-01 00:00:00,,,,,,,,,,,,,,
,2131-12-01 00:00:00,,,,,,,,,,,,,,
,2132-01-01 00:00:00,,,,,,,,,,,,,,
,2132-02-01 00:00:00,,,,,,,,,,,,,,
,2132-03-01 00:00:00,,,,,,,,,,,,,,
,2132-04-01 00:00:00,,,,,,,,,,,,,,
,2132-05-01 00:00:00,,,,,,,,,,,,,,
,2132-06-01 00:00:00,,,,,,,,,,,,,,
,2132-07-01 00:00:00,,,,,,,,,,,,,,
,2132-08-01 00:00:00,,,,,,,,,,,,,,
,2132-09-01 00:00:00,,,,,,,,,,,,,,
,2132-10-01 00:00:00,,,,,,,,,,,,,,
,2132-11-01 00:00:00,,,,,,,,,,,,,,
,2132-12-01 00:00:00,,,,,,,,,,,,,,
,2133-01-01 00:00:00,,,,,,,,,,,,,,
,2133-02-01 00:00:00,,,,,,,,,,,,,,
,2133-03-01 00:00:00,,,,,,,,,,,,,,
,2133-04-01 00:00:00,,,,,,,,,,,,,,
,2133-05-01 00:00:00,,,,,,,,,,,,,,
,2133-06-01 00:00:00,,,,,,,,,,,,,,
,2133-07-01 00:00:00,,,,,,,,,,,,,,
,2133-08-01 00:00:00,,,,,,,,,,,,,,
,2133-09-01 00:00:00,,,,,,,,,,,,,,
,2133-10-01 00:00:00,,,,,,,,,,,,,,
,2133-11-01 00:00:00,,,,,,,,,,,,,,
,2133-12-01 00:00:00,,,,,,,,,,,,,,
,2134-01-01 00:00:00,,,,,,,,,,,,,,
,2134-02-01 00:00:00,,,,,,,,,,,,,,
,2134-03-01 00:00:00,,,,,,,,,,,,,,
,2134-04-01 00:00:00,,,,,,,,,,,,,,
,2134-05-01 00:00:00,,,,,,,,,,,,,,
,2134-06-01 00:00:00,,,,,,,,,,,,,,
,2134-07-01 00:00:00,,,,,,,,,,,,,,
,2134-08-01 00:00:00,,,,,,,,,,,,,,
,2134-09-01 00:00:00,,,,,,,,,,,,,,
,2134-10-01 00:00:00,,,,,,,,,,,,,,
,2134-11-01 00:00:00,,,,,,,,,,,,,,
,2134-12-01 00:00:00,,,,,,,,,,,,,,
,2135-01-01 00:00:00,,,,,,,,,,,,,,
,2135-02-01 00:00:00,,,,,,,,,,,,,,
,2135-03-01 00:00:00,,,,,,,,,,,,,,
,2135-04-01 00:00:00,,,,,,,,,,,,,,
,2135-05-01 00:00:00,,,,,,,,,,,,,,
,2135-06-01 00:00:00,,,,,,,,,,,,,,
,2135-07-01 00:00:00,,,,,,,,,,,,,,
,2135-08-01 00:00:00,,,,,,,,,,,,,,
,2135-09-01 00:00:00,,,,,,,,,,,,,,
,2135-10-01 00:00:00,,,,,,,,,,,,,,
,2135-11-01 00:00:00,,,,,,,,,,,,,,
,2135-12-01 00:00:00,,,,,,,,,,,,,,
,2136-01-01 00:00:00,,,,,,,,,,,,,,
,2136-02-01 00:00:00,,,,,,,,,,,,,,
,2136-03-01 00:00:00,,,,,,,,,,,,,,
,2136-04-01 00:00:00,,,,,,,,,,,,,,
,2136-05-01 00:00:00,,,,,,,,,,,,,,
,2136-06-01 00:00:00,,,,,,,,,,,,,,
,2136-07-01 00:00:00,,,,,,,,,,,,,,
,2136-08-01 00:00:00,,,,,,,,,,,,,,
,2136-09-01 00:00:00,,,,,,,,,,,,,,
,2136-10-01 00:00:00,,,,,,,,,,,,,,
,2136-11-01 00:00:00,,,,,,,,,,,,,,
,2136-12-01 00:00:00,,,,,,,,,,,,,,
,2137-01-01 00:00:00,,,,,,,,,,,,,,
,2137-02-01 00:00:00,,,,,,,,,,,,,,
,2137-03-01 00:00:00,,,,,,,,,,,,,,
,2137-04-01 00:00:00,,,,,,,,,,,,,,
,2137-05-01 00:00:00,,,,,,,,,,,,,,
,2137-06-01 00:00:00,,,,,,,,,,,,,,
,2137-07-01 00:00:00,,,,,,,,,,,,,,
,2137-08-01 00:00:00,,,,,,,,,,,,,,
,2137-09-01 00:00:00,,,,,,,,,,,,,,
,2137-10-01 00:00:00,,,,,,,,,,,,,,
,2137-11-01 00:00:00,,,,,,,,,,,,,,
,2137-12-01 00:00:00,,,,,,,,,,,,,,
,2138-01-01 00:00:00,,,,,,,,,,,,,,
,2138-02-01 00:00:00,,,,,,,,,,,,,,
,2138-03-01 00:00:00,,,,,,,,,,,,,,
,2138-04-01 00:00:00,,,,,,,,,,,,,,
,2138-05-01 00:00:00,,,,,,,,,,,,,,
,2138-06-01 00:00:00,,,,,,,,,,,,,,
,2138-07-01 00:00:00,,,,,,,,,,,,,,
,2138-08-01 00:00:00,,,,,,,,,,,,,,
,2138-09-01 00:00:00,,,,,,,,,,,,,,
,2138-10-01 00:00:00,,,,,,,,,,,,,,
,2138-11-01 00:00:00,,,,,,,,,,,,,,
,2138-12-01 00:00:00,,,,,,,,,,,,,,
,2139-01-01 00:00:00,,,,,,,,,,,,,,
,2139-02-01 00:00:00,,,,,,,,,,,,,,
,2139-03-01 00:00:00,,,,,,,,,,,,,,
,2139-04-01 00:00:00,,,,,,,,,,,,,,
,2139-05-01 00:00:00,,,,,,,,,,,,,,
,2139-06-01 00:00:00,,,,,,,,,,,,,,
,2139-07-01 00:00:00,,,,,,,,,,,,,,
,2139-08-01 00:00:00,,,,,,,,,,,,,,
,2139-09-01 00:00:00,,,,,,,,,,,,,,
,2139-10-01 00:00:00,,,,,,,,,,,,,,
,2139-11-01 00:00:00,,,,,,,,,,,,,,
,2139-12-01 00:00:00,,,,,,,,,,,,,,
,2140-01-01 00:00:00,,,,,,,,,,,,,,
,2140-02-01 00:00:00,,,,,,,,,,,,,,
,2140-03-01 00:00:00,,,,,,,,,,,,,,
,2140-04-01 00:00:00,,,,,,,,,,,,,,
,2140-05-01 00:00:00,,,,,,,,,,,,,,
,2140-06-01 00:00:00,,,,,,,,,,,,,,
,2140-07-01 00:00:00,,,,,,,,,,,,,,
,2140-08-01 00:00:00,,,,,,,,,,,,,,
,2140-09-01 00:00:00,,,,,,,,,,,,,,
,2140-10-01 00:00:00,,,,,,,,,,,,,,
,2140-11-01 00:00:00,,,,,,,,,,,,,,
,2140-12-01 00:00:00,,,,,,,,,,,,,,
,2141-01-01 00:00:00,,,,,,,,,,,,,,
,2141-02-01 00:00:00,,,,,,,,,,,,,,
,2141-03-01 00:00:00,,,,,,,,,,,,,,
,2141-04-01 00:00:00,,,,,,,,,,,,,,
,2141-05-01 00:00:00,,,,,,,,,,,,,,
,2141-06-01 00:00:00,,,,,,,,,,,,,,
,2141-07-01 00:00:00,,,,,,,,,,,,,,
,2141-08-01 00:00:00,,,,,,,,,,,,,,
,2141-09-01 00:00:00,,,,,,,,,,,,,,
,2141-10-01 00:00:00,,,,,,,,,,,,,,
,2141-11-01 00:00:00,,,,,,,,,,,,,,
,2141-12-01 00:00:00,,,,,,,,,,,,,,
,2142-01-01 00:00:00,,,,,,,,,,,,,,
,2142-02-01 00:00:00,,,,,,,,,,,,,,
,2142-03-01 00:00:00,,,,,,,,,,,,,,
,2142-04-01 00:00:00,,,,,,,,,,,,,,
,2142-05-01 00:00:00,,,,,,,,,,,,,,
,2142-06-01 00:00:00,,,,,,,,,,,,,,
,2142-07-01 00:00:00,,,,,,,,,,,,,,
,2142-08-01 00:00:00,,,,,,,,,,,,,,
,2142-09-01 00:00:00,,,,,,,,,,,,,,
,2142-10-01 00:00:00,,,,,,,,,,,,,,
,2142-11-01 00:00:00,,,,,,,,,,,,,,
,2142-12-01 00:00:00,,,,,,,,,,,,,,
,2143-01-01 00:00:00,,,,,,,,,,,,,,
,2143-02-01 00:00:00,,,,,,,,,,,,,,
,2143-03-01 00:00:00,,,,,,,,,,,,,,
,2143-04-01 00:00:00,,,,,,,,,,,,,,
,2143-05-01 00:00:00,,,,,,,,,,,,,,
,2143-06-01 00:00:00,,,,,,,,,,,,,,
,2143-07-01 00:00:00,,,,,,,,,,,,,,
,2143-08-01 00:00:00,,,,,,,,,,,,,,
,2143-09-01 00:00:00,,,,,,,,,,,,,,
,2143-10-01 00:00:00,,,,,,,,,,,,,,
,2143-11-01 00:00:00,,,,,,,,,,,,,,
,2143-12-01 00:00:00,,,,,,,,,,,,,,
,2144-01-01 00:00:00,,,,,,,,,,,,,,
,2144-02-01 00:00:00,,,,,,,,,,,,,,
,2144-03-01 00:00:00,,,,,,,,,,,,,,
,2144-04-01 00:00:00,,,,,,,,,,,,,,
,2144-05-01 00:00:00,,,,,,,,,,,,,,
,2144-06-01 00:00:00,,,,,,,,,,,,,,
,2144-07-01 00:00:00,,,,,,,,,,,,,,
,2144-08-01 00:00:00,,,,,,,,,,,,,,
,2144-09-01 00:00:00,,,,,,,,,,,,,,
,2144-10-01 00:00:00,,,,,,,,,,,,,,
,2144-11-01 00:00:00,,,,,,,,,,,,,,
,2144-12-01 00:00:00,,,,,,,,,,,,,,
,2145-01-01 00:00:00,,,,,,,,,,,,,,
,2145-02-01 00:00:00,,,,,,,,,,,,,,
,2145-03-01 00:00:00,,,,,,,,,,,,,,
,2145-04-01 00:00:00,,,,,,,,,,,,,,
,2145-05-01 00:00:00,,,,,,,,,,,,,,
,2145-06-01 00:00:00,,,,,,,,,,,,,,
,2145-07-01 00:00:00,,,,,,,,,,,,,,
,2145-08-01 00:00:00,,,,,,,,,,,,,,
,2145-09-01 00:00:00,,,,,,,,,,,,,,
,2145-10-01 00:00:00,,,,,,,,,,,,,,
,2145-11-01 00:00:00,,,,,,,,,,,,,,
,2145-12-01 00:00:00,,,,,,,,,,,,,,
,2146-01-01 00:00:00,,,,,,,,,,,,,,
,2146-02-01 00:00:00,,,,,,,,,,,,,,
,2146-03-01 00:00:00,,,,,,,,,,,,,,
,2146-04-01 00:00:00,,,,,,,,,,,,,,
,2146-05-01 00:00:00,,,,,,,,,,,,,,
,2146-06-01 00:00:00,,,,,,,,,,,,,,
,2146-07-01 00:00:00,,,,,,,,,,,,,,
,2146-08-01 00:00:00,,,,,,,,,,,,,,
,2146-09-01 00:00:00,,,,,,,,,,,,,,
,2146-10-01 00:00:00,,,,,,,,,,,,,,
,2146-11-01 00:00:00,,,,,,,,,,,,,,
,2146-12-01 00:00:00,,,,,,,,,,,,,,
,2147-01-01 00:00:00,,,,,,,,,,,,,,
,2147-02-01 00:00:00,,,,,,,,,,,,,,
,2147-03-01 00:00:00,,,,,,,,,,,,,,
,2147-04-01 00:00:00,,,,,,,,,,,,,,
,2147-05-01 00:00:00,,,,,,,,,,,,,,
,2147-06-01 00:00:00,,,,,,,,,,,,,,
,2147-07-01 00:00:00,,,,,,,,,,,,,,
,2147-08-01 00:00:00,,,,,,,,,,,,,,
,2147-09-01 00:00:00,,,,,,,,,,,,,,
,2147-10-01 00:00:00,,,,,,,,,,,,,,
,2147-11-01 00:00:00,,,,,,,,,,,,,,
,2147-12-01 00:00:00,,,,,,,,,,,,,,
,2148-01-01 00:00:00,,,,,,,,,,,,,,
,2148-02-01 00:00:00,,,,,,,,,,,,,,
,2148-03-01 00:00:00,,,,,,,,,,,,,,
,2148-04-01 00:00:00,,,,,,,,,,,,,,
,2148-05-01 00:00:00,,,,,,,,,,,,,,
,2148-06-01 00:00:00,,,,,,,,,,,,,,
,2148-07-01 00:00:00,,,,,,,,,,,,,,
,2148-08-01 00:00:00,,,,,,,,,,,,,,
,2148-09-01 00:00:00,,,,,,,,,,,,,,
,2148-10-01 00:00:00,,,,,,,,,,,,,,
,2148-11-01 00:00:00,,,,,,,,,,,,,,
,2148-12-01 00:00:00,,,,,,,,,,,,,,
,2149-01-01 00:00:00,,,,,,,,,,,,,,
,2149-02-01 00:00:00,,,,,,,,,,,,,,
,2149-03-01 00:00:00,,,,,,,,,,,,,,
,2149-04-01 00:00:00,,,,,,,,,,,,,,
,2149-05-01 00:00:00,,,,,,,,,,,,,,
,2149-06-01 00:00:00,,,,,,,,,,,,,,
,2149-07-01 00:00:00,,,,,,,,,,,,,,
,2149-08-01 00:00:00,,,,,,,,,,,,,,
,2149-09-01 00:00:00,,,,,,,,,,,,,,
,2149-10-01 00:00:00,,,,,,,,,,,,,,
,2149-11-01 00:00:00,,,,,,,,,,,,,,
,2149-12-01 00:00:00,,,,,,,,,,,,,,
,2150-01-01 00:00:00,,,,,,,,,,,,,,
,2150-02-01 00:00:00,,,,,,,,,,,,,,
,2150-03-01 00:00:00,,,,,,,,,,,,,,
,2150-04-01 00:00:00,,,,,,,,,,,,,,
,2150-05-01 00:00:00,,,,,,,,,,,,,,
,2150-06-01 00:00:00,,,,,,,,,,,,,,
,2150-07-01 00:00:00,,,,,,,,,,,,,,
,2150-08-01 00:00:00,,,,,,,,,,,,,,
,2150-09-01 00:00:00,,,,,,,,,,,,,,
,2150-10-01 00:00:00,,,,,,,,,,,,,,
,2150-11-01 00:00:00,,,,,,,,,,,,,,
,2150-12-01 00:00:00,,,,,,,,,,,,,,
,2151-01-01 00:00:00,,,,,,,,,,,,,,
,2151-02-01 00:00:00,,,,,,,,,,,,,,
,2151-03-01 00:00:00,,,,,,,,,,,,,,
,2151-04-01 00:00:00,,,,,,,,,,,,,,
,2151-05-01 00:00:00,,,,,,,,,,,,,,
,2151-06-01 00:00:00,,,,,,,,,,,,,,
,2151-07-01 00:00:00,,,,,,,,,,,,,,
,2151-08-01 00:00:00,,,,,,,,,,,,,,
,2151-09-01 00:00:00,,,,,,,,,,,,,,
,2151-10-01 00:00:00,,,,,,,,,,,,,,
,2151-11-01 00:00:00,,,,,,,,,,,,,,
,2151-12-01 00:00:00,,,,,,,,,,,,,,
,2152-01-01 00:00:00,,,,,,,,,,,,,,
,2152-02-01 00:00:00,,,,,,,,,,,,,,
,2152-03-01 00:00:00,,,,,,,,,,,,,,
,2152-04-01 00:00:00,,,,,,,,,,,,,,
,2152-05-01 00:00:00,,,,,,,,,,,,,,
,2152-06-01 00:00:00,,,,,,,,,,,,,,
,2152-07-01 00:00:00,,,,,,,,,,,,,,
,2152-08-01 00:00:00,,,,,,,,,,,,,,
,2152-09-01 00:00:00,,,,,,,,,,,,,,
,2152-10-01 00:00:00,,,,,,,,,,,,,,
,2152-11-01 00:00:00,,,,,,,,,,,,,,
,2152-12-01 00:00:00,,,,,,,,,,,,,,
,2153-01-01 00:00:00,,,,,,,,,,,,,,
,2153-02-01 00:00:00,,,,,,,,,,,,,,
,2153-03-01 00:00:00,,,,,,,,,,,,,,
,2153-04-01 00:00:00,,,,,,,,,,,,,,
,2153-05-01 00:00:00,,,,,,,,,,,,,,
,2153-06-01 00:00:00,,,,,,,,,,,,,,
,2153-07-01 00:00:00,,,,,,,,,,,,,,
,2153-08-01 00:00:00,,,,,,,,,,,,,,
,2153-09-01 00:00:00,,,,,,,,,,,,,,
,2153-10-01 00:00:00,,,,,,,,,,,,,,
,2153-11-01 00:00:00,,,,,,,,,,,,,,
,2153-12-01 00:00:00,,,,,,,,,,,,,,
,2154-01-01 00:00:00,,,,,,,,,,,,,,
,2154-02-01 00:00:00,,,,,,,,,,,,,,
,2154-03-01 00:00:00,,,,,,,,,,,,,,
,2154-04-01 00:00:00,,,,,,,,,,,,,,
,2154-05-01 00:00:00,,,,,,,,,,,,,,
,2154-06-01 00:00:00,,,,,,,,,,,,,,
,2154-07-01 00:00:00,,,,,,,,,,,,,,
,2154-08-01 00:00:00,,,,,,,,,,,,,,
,2154-09-01 00:00:00,,,,,,,,,,,,,,
,2154-10-01 00:00:00,,,,,,,,,,,,,,
,2154-11-01 00:00:00,,,,,,,,,,,,,,
,2154-12-01 00:00:00,,,,,,,,,,,,,,
,2155-01-01 00:00:00,,,,,,,,,,,,,,
,2155-02-01 00:00:00,,,,,,,,,,,,,,
,2155-03-01 00:00:00,,,,,,,,,,,,,,
,2155-04-01 00:00:00,,,,,,,,,,,,,,
,2155-05-01 00:00:00,,,,,,,,,,,,,,
,2155-06-01 00:00:00,,,,,,,,,,,,,,
,2155-07-01 00:00:00,,,,,,,,,,,,,,
,2155-08-01 00:00:00,,,,,,,,,,,,,,
,2155-09-01 00:00:00,,,,,,,,,,,,,,
,2155-10-01 00:00:00,,,,,,,,,,,,,,
,2155-11-01 00:00:00,,,,,,,,,,,,,,
,2155-12-01 00:00:00,,,,,,,,,,,,,,
,2156-01-01 00:00:00,,,,,,,,,,,,,,
,2156-02-01 00:00:00,,,,,,,,,,,,,,
,2156-03-01 00:00:00,,,,,,,,,,,,,,
,2156-04-01 00:00:00,,,,,,,,,,,,,,
,2156-05-01 00:00:00,,,,,,,,,,,,,,
,2156-06-01 00:00:00,,,,,,,,,,,,,,
,2156-07-01 00:00:00,,,,,,,,,,,,,,
,2156-08-01 00:00:00,,,,,,,,,,,,,,
,2156-09-01 00:00:00,,,,,,,,,,,,,,
,2156-10-01 00:00:00,,,,,,,,,,,,,,
,2156-11-01 00:00:00,,,,,,,,,,,,,,
,2156-12-01 00:00:00,,,,,,,,,,,,,,
,2157-01-01 00:00:00,,,,,,,,,,,,,,
,2157-02-01 00:00:00,,,,,,,,,,,,,,
,2157-03-01 00:00:00,,,,,,,,,,,,,,
,2157-04-01 00:00:00,,,,,,,,,,,,,,
,2157-05-01 00:00:00,,,,,,,,,,,,,,
,2157-06-01 00:00:00,,,,,,,,,,,,,,
,2157-07-01 00:00:00,,,,,,,,,,,,,,
,2157-08-01 00:00:00,,,,,,,,,,,,,,
,2157-09-01 00:00:00,,,,,,,,,,,,,,
,2157-10-01 00:00:00,,,,,,,,,,,,,,
,2157-11-01 00:00:00,,,,,,,,,,,,,,
,2157-12-01 00:00:00,,,,,,,,,,,,,,
,2158-01-01 00:00:00,,,,,,,,,,,,,,
,2158-02-01 00:00:00,,,,,,,,,,,,,,
,2158-03-01 00:00:00,,,,,,,,,,,,,,
,2158-04-01 00:00:00,,,,,,,,,,,,,,
,2158-05-01 00:00:00,,,,,,,,,,,,,,
,2158-06-01 00:00:00,,,,,,,,,,,,,,
,2158-07-01 00:00:00,,,,,,,,,,,,,,
,2158-08-01 00:00:00,,,,,,,,,,,,,,
,2158-09-01 00:00:00,,,,,,,,,,,,,,
,2158-10-01 00:00:00,,,,,,,,,,,,,,
,2158-11-01 00:00:00,,,,,,,,,,,,,,
,2158-12-01 00:00:00,,,,,,,,,,,,,,
,2159-01-01 00:00:00,,,,,,,,,,,,,,
,2159-02-01 00:00:00,,,,,,,,,,,,,,
,2159-03-01 00:00:00,,,,,,,,,,,,,,
,2159-04-01 00:00:00,,,,,,,,,,,,,,
,2159-05-01 00:00:00,,,,,,,,,,,,,,
,2159-06-01 00:00:00,,,,,,,,,,,,,,
,2159-07-01 00:00:00,,,,,,,,,,,,,,
,2159-08-01 00:00:00,,,,,,,,,,,,,,
,2159-09-01 00:00:00,,,,,,,,,,,,,,
,2159-10-01 00:00:00,,,,,,,,,,,,,,
,2159-11-01 00:00:00,,,,,,,,,,,,,,
,2159-12-01 00:00:00,,,,,,,,,,,,,,
,2160-01-01 00:00:00,,,,,,,,,,,,,,
,2160-02-01 00:00:00,,,,,,,,,,,,,,
,2160-03-01 00:00:00,,,,,,,,,,,,,,
,2160-04-01 00:00:00,,,,,,,,,,,,,,
,2160-05-01 00:00:00,,,,,,,,,,,,,,
,2160-06-01 00:00:00,,,,,,,,,,,,,,
,2160-07-01 00:00:00,,,,,,,,,,,,,,
,2160-08-01 00:00:00,,,,,,,,,,,,,,
,2160-09-01 00:00:00,,,,,,,,,,,,,,
,2160-10-01 00:00:00,,,,,,,,,,,,,,
,2160-11-01 00:00:00,,,,,,,,,,,,,,
,2160-12-01 00:00:00,,,,,,,,,,,,,,
,2161-01-01 00:00:00,,,,,,,,,,,,,,
,2161-02-01 00:00:00,,,,,,,,,,,,,,
,2161-03-01 00:00:00,,,,,,,,,,,,,,
,2161-04-01 00:00:00,,,,,,,,,,,,,,
,2161-05-01 00:00:00,,,,,,,,,,,,,,
,2161-06-01 00:00:00,,,,,,,,,,,,,,
,2161-07-01 00:00:00,,,,,,,,,,,,,,
,2161-08-01 00:00:00,,,,,,,,,,,,,,
,2161-09-01 00:00:00,,,,,,,,,,,,,,
,2161-10-01 00:00:00,,,,,,,,,,,,,,
,2161-11-01 00:00:00,,,,,,,,,,,,,,
,2161-12-01 00:00:00,,,,,,,,,,,,,,
,2162-01-01 00:00:00,,,,,,,,,,,,,,
,2162-02-01 00:00:00,,,,,,,,,,,,,,
,2162-03-01 00:00:00,,,,,,,,,,,,,,
,2162-04-01 00:00:00,,,,,,,,,,,,,,
,2162-05-01 00:00:00,,,,,,,,,,,,,,
,2162-06-01 00:00:00,,,,,,,,,,,,,,
,2162-07-01 00:00:00,,,,,,,,,,,,,,
,2162-08-01 00:00:00,,,,,,,,,,,,,,
,2162-09-01 00:00:00,,,,,,,,,,,,,,
,2162-10-01 00:00:00,,,,,,,,,,,,,,
,2162-11-01 00:00:00,,,,,,,,,,,,,,
,2162-12-01 00:00:00,,,,,,,,,,,,,,
,2163-01-01 00:00:00,,,,,,,,,,,,,,
,2163-02-01 00:00:00,,,,,,,,,,,,,,
,2163-03-01 00:00:00,,,,,,,,,,,,,,
,2163-04-01 00:00:00,,,,,,,,,,,,,,
,2163-05-01 00:00:00,,,,,,,,,,,,,,
,2163-06-01 00:00:00,,,,,,,,,,,,,,
,2163-07-01 00:00:00,,,,,,,,,,,,,,
,2163-08-01 00:00:00,,,,,,,,,,,,,,
,2163-09-01 00:00:00,,,,,,,,,,,,,,
,2163-10-01 00:00:00,,,,,,,,,,,,,,
,2163-11-01 00:00:00,,,,,,,,,,,,,,
,2163-12-01 00:00:00,,,,,,,,,,,,,,
,2164-01-01 00:00:00,,,,,,,,,,,,,,
,2164-02-01 00:00:00,,,,,,,,,,,,,,
,2164-03-01 00:00:00,,,,,,,,,,,,,,
,2164-04-01 00:00:00,,,,,,,,,,,,,,
,2164-05-01 00:00:00,,,,,,,,,,,,,,
,2164-06-01 00:00:00,,,,,,,,,,,,,,
,2164-07-01 00:00:00,,,,,,,,,,,,,,
,2164-08-01 00:00:00,,,,,,,,,,,,,,
,2164-09-01 00:00:00,,,,,,,,,,,,,,
,2164-10-01 00:00:00,,,,,,,,,,,,,,
,2164-11-01 00:00:00,,,,,,,,,,,,,,
,2164-12-01 00:00:00,,,,,,,,,,,,,,
,2165-01-01 00:00:00,,,,,,,,,,,,,,
,2165-02-01 00:00:00,,,,,,,,,,,,,,
,2165-03-01 00:00:00,,,,,,,,,,,,,,
,2165-04-01 00:00:00,,,,,,,,,,,,,,
,2165-05-01 00:00:00,,,,,,,,,,,,,,
,2165-06-01 00:00:00,,,,,,,,,,,,,,
,2165-07-01 00:00:00,,,,,,,,,,,,,,
,2165-08-01 00:00:00,,,,,,,,,,,,,,
,2165-09-01 00:00:00,,,,,,,,,,,,,,
,2165-10-01 00:00:00,,,,,,,,,,,,,,
,2165-11-01 00:00:00,,,,,,,,,,,,,,
,2165-12-01 00:00:00,,,,,,,,,,,,,,
,2166-01-01 00:00:00,,,,,,,,,,,,,,
,2166-02-01 00:00:00,,,,,,,,,,,,,,
,2166-03-01 00:00:00,,,,,,,,,,,,,,
,2166-04-01 00:00:00,,,,,,,,,,,,,,
,2166-05-01 00:00:00,,,,,,,,,,,,,,
,2166-06-01 00:00:00,,,,,,,,,,,,,,
,2166-07-01 00:00:00,,,,,,,,,,,,,,
,2166-08-01 00:00:00,,,,,,,,,,,,,,
,2166-09-01 00:00:00,,,,,,,,,,,,,,
,2166-10-01 00:00:00,,,,,,,,,,,,,,
,2166-11-01 00:00:00,,,,,,,,,,,,,,
,2166-12-01 00:00:00,,,,,,,,,,,,,,
,2167-01-01 00:00:00,,,,,,,,,,,,,,
,2167-02-01 00:00:00,,,,,,,,,,,,,,
,2167-03-01 00:00:00,,,,,,,,,,,,,,
,2167-04-01 00:00:00,,,,,,,,,,,,,,
,2167-05-01 00:00:00,,,,,,,,,,,,,,
,2167-06-01 00:00:00,,,,,,,,,,,,,,
,2167-07-01 00:00:00,,,,,,,,,,,,,,
,2167-08-01 00:00:00,,,,,,,,,,,,,,
,2167-09-01 00:00:00,,,,,,,,,,,,,,
,2167-10-01 00:00:00,,,,,,,,,,,,,,
,2167-11-01 00:00:00,,,,,,,,,,,,,,
,2167-12-01 00:00:00,,,,,,,,,,,,,,
,2168-01-01 00:00:00,,,,,,,,,,,,,,
,2168-02-01 00:00:00,,,,,,,,,,,,,,
,2168-03-01 00:00:00,,,,,,,,,,,,,,
,2168-04-01 00:00:00,,,,,,,,,,,,,,
,2168-05-01 00:00:00,,,,,,,,,,,,,,
,2168-06-01 00:00:00,,,,,,,,,,,,,,
,2168-07-01 00:00:00,,,,,,,,,,,,,,
,2168-08-01 00:00:00,,,,,,,,,,,,,,
,2168-09-01 00:00:00,,,,,,,,,,,,,,
,2168-10-01 00:00:00,,,,,,,,,,,,,,
,2168-11-01 00:00:00,,,,,,,,,,,,,,
,2168-12-01 00:00:00,,,,,,,,,,,,,,
,2169-01-01 00:00:00,,,,,,,,,,,,,,
,2169-02-01 00:00:00,,,,,,,,,,,,,,
,2169-03-01 00:00:00,,,,,,,,,,,,,,
,2169-04-01 00:00:00,,,,,,,,,,,,,,
,2169-05-01 00:00:00,,,,,,,,,,,,,,
,2169-06-01 00:00:00,,,,,,,,,,,,,,
,2169-07-01 00:00:00,,,,,,,,,,,,,,
,2169-08-01 00:00:00,,,,,,,,,,,,,,
,2169-09-01 00:00:00,,,,,,,,,,,,,,
,2169-10-01 00:00:00,,,,,,,,,,,,,,
,2169-11-01 00:00:00,,,,,,,,,,,,,,
,2169-12-01 00:00:00,,,,,,,,,,,,,,
,2170-01-01 00:00:00,,,,,,,,,,,,,,
,2170-02-01 00:00:00,,,,,,,,,,,,,,
,2170-03-01 00:00:00,,,,,,,,,,,,,,
,2170-04-01 00:00:00,,,,,,,,,,,,,,
,2170-05-01 00:00:00,,,,,,,,,,,,,,
,2170-06-01 00:00:00,,,,,,,,,,,,,,
,2170-07-01 00:00:00,,,,,,,,,,,,,,
,2170-08-01 00:00:00,,,,,,,,,,,,,,
,2170-09-01 00:00:00,,,,,,,,,,,,,,
,2170-10-01 00:00:00,,,,,,,,,,,,,,
,2170-11-01 00:00:00,,,,,,,,,,,,,,
,2170-12-01 00:00:00,,,,,,,,,,,,,,
,2171-01-01 00:00:00,,,,,,,,,,,,,,
,2171-02-01 00:00:00,,,,,,,,,,,,,,
,2171-03-01 00:00:00,,,,,,,,,,,,,,
,2171-04-01 00:00:00,,,,,,,,,,,,,,
,2171-05-01 00:00:00,,,,,,,,,,,,,,
,2171-06-01 00:00:00,,,,,,,,,,,,,,
,2171-07-01 00:00:00,,,,,,,,,,,,,,
,2171-08-01 00:00:00,,,,,,,,,,,,,,
,2171-09-01 00:00:00,,,,,,,,,,,,,,
,2171-10-01 00:00:00,,,,,,,,,,,,,,
,2171-11-01 00:00:00,,,,,,,,,,,,,,
,2171-12-01 00:00:00,,,,,,,,,,,,,,
,2172-01-01 00:00:00,,,,,,,,,,,,,,
,2172-02-01 00:00:00,,,,,,,,,,,,,,
,2172-03-01 00:00:00,,,,,,,,,,,,,,
,2172-04-01 00:00:00,,,,,,,,,,,,,,
,2172-05-01 00:00:00,,,,,,,,,,,,,,
,2172-06-01 00:00:00,,,,,,,,,,,,,,
