,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Predicted Actual,Predicted Actual,Predicted Actual,Predicted Actual,Predicted Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,,,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec
Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025,,Normal Degree Days,774.69,631.79,542.6,309.615,158.9225,55.10125,21.60125,35.70625,142.41875,322.14625,586.98875,735.0025
Actual Degree Days,837.35,691.125,526.9,331.275,192.55,80.3,17.9,43.9,150.75,324.75,584.275,832.375,,Actual Degree Days,812.225,573.55,569.025,303.775,204.025,86.275,63.65,24.175,150.475,311.175,482.1,539.725,,,Actual Degree Days,960.8,547.025,595.95,253.025,78.075,74.525,7.425,5.075,100,272.075,583.3,786.3,,,Actual Degree Days,914.7,543.6,643.675,393,178.6,41,15.425,25.5,72.025,341.75,503.25,563.4,,,,1028.45,672.125,674.475,310.075,247.125,64.125,12.925,19.45,182.875,352.65,777.55,954.8,,,,663.475,664.35,459.475,318.525,170.45,53.325,21.45,30.2,63.65,361.3,623.6,852.55,,,785.075,430.5,610.4,277.95,156.95,55.975,8.175,6.675,118.925,429.475,581.25,623,,,591.925,591.55,389.725,276.275,179.325,43.825,39.475,76.025,194.775,329.15,511.8,886.75,,,872.65,662.1,516.975,304.175,112.55,67.025,49.7,55.5,152.925,295.4,569.475,589.725,,,864.975,873.05,444.025,283.15,138.9,59.275,13.55,34.525,77.375,324,588.75,734.5,,,786.05,638.85,576.725,354.1,170.575,41.75,14.45,64.675,109.15,340.55,649.925,868.825,,,1028.45,672.125,674.475,310.075,247.125,64.125,12.925,19.45,182.875,352.65,777.55,954.8,,,914.7,543.6,643.675,393,178.6,41,15.425,25.5,72.025,341.75,503.25,563.4,,,960.8,547.025,595.95,253.025,78.075,74.525,7.425,5.075,100,272.075,583.3,786.3,,,812.225,573.55,569.025,303.775,204.025,86.275,63.65,24.175,150.475,311.175,482.1,539.725,,,837.35,691.125,526.9,331.275,192.55,80.3,17.9,43.9,150.75,324.75,584.275,832.375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792,,Normal,79199.18326504518,67615.77348232569,60386.07216307621,41500.41276330785,29285.34643242993,20869.642563261525,18154.147617697476,19297.49257910586,27947.559873986564,42516.19025693768,63984.20429038684,75982.13235005792
Actual,84278.37470650916,72425.44191799861,59113.43721843873,43256.16262960389,32011.176470697246,22912.24191429233,17854.125955987955,19961.67427194811,28622.887255038222,42727.2490618485,63764.22893490849,83875.10344220525,,Actual,82241.75349733612,62894.865254574936,62528.07078804726,41027.02498772295,32941.3348139912,23396.5727292101,21562.600396571695,18362.77463608988,28600.59587861941,41626.86566226547,55481.96935093816,60153.025955061385,,,Actual,94285.1762297892,60744.760674542515,64710.59918832523,36913.25279406996,22731.88441417651,22444.123009497336,17005.027163307852,16814.5372193653,24509.115061385222,38457.437233263845,63685.19587305999,80140.28464767199,,,Actual,90548.33094649062,60467.13171369006,68579.16624137132,48259.56339124392,30880.395739634005,19726.60157516794,17653.50356821867,18470.178540653233,22241.474132962707,44105.26142228399,57196.378846421125,62072.11081584434,,,Actual,99768.85482881631,70885.31045633543,71075.80040027798,41537.700156590225,36435.00144544823,21601.103683113273,17450.85469168404,17979.768259439425,31226.925318508223,44988.81052397498,79431.01357980078,93798.81892610609,,,Actual,70184.1453435256,70255.07245031273,53647.99701829975,42222.653359277276,30219.760402131105,20725.66053648367,18141.88736066713,18851.158428538336,21562.600396571695,45689.9756367848,66951.89576279825,85510.47987583971,,Actual,80040.98669817003,51299.29653926338,65881.90969469538,38933.66209312022,29125.456468844102,20940.468345610378,17065.821826268242,16944.23250034746,26043.167056752376,51216.21049988418,63519.023794301596,66903.26003242993,,Actual,64384.33449710447,64353.93716562427,47994.093362983556,38797.88734584202,30939.16391382905,19955.594805652072,19602.985760481817,22565.712335418117,32191.533970813067,43083.91108454946,57889.43800416957,88282.71650683346,,Actual,87139.77684317814,70072.68846143156,58308.921178596254,41059.448807968496,25526.41242158907,21836.176379893444,20431.819665508454,20901.965059068796,28799.191777623353,40348.15125133195,62564.5475858235,64206.003485754,,Actual,86517.64479221683,87172.20066342367,52395.62696131572,39355.17175631225,27662.33158026407,21207.96486263609,17501.516910817696,19201.740984943248,22675.142728746814,42666.45439888811,64126.9704239055,75941.39992587446,,Actual,80120.01976001853,68188.05390965949,63152.22932777391,45106.34687236507,30229.89284595784,19787.39623812833,17574.470506370166,21645.68643595089,25250.80994950197,44007.98996154737,69085.7884327079,86829.72406208015,,Actual,99768.85482881631,70885.31045633543,71075.80040027798,41537.700156590225,36435.00144544823,21601.103683113273,17450.85469168404,17979.768259439425,31226.925318508223,44988.81052397498,79431.01357980078,93798.81892610609,,Actual,90548.33094649062,60467.13171369006,68579.16624137132,48259.56339124392,30880.395739634005,19726.60157516794,17653.50356821867,18470.178540653233,22241.474132962707,44105.26142228399,57196.378846421125,62072.11081584434,,Actual,94285.1762297892,60744.760674542515,64710.59918832523,36913.25279406996,22731.88441417651,22444.123009497336,17005.027163307852,16814.5372193653,24509.115061385222,38457.437233263845,63685.19587305999,80140.28464767199,,Actual,82241.75349733612,62894.865254574936,62528.07078804726,41027.02498772295,32941.3348139912,23396.5727292101,21562.600396571695,18362.77463608988,28600.59587861941,41626.86566226547,55481.96935093816,60153.025955061385,,Actual,84278.37470650916,72425.44191799861,59113.43721843873,43256.16262960389,32011.176470697246,22912.24191429233,17854.125955987955,19961.67427194811,28622.887255038222,42727.2490618485,63764.22893490849,83875.10344220525
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buy,5079.191441463976,4809.668435672924,0,1755.7498662960352,2725.830038267315,2042.5993510308072,0,664.1816928422522,675.3273810516584,211.05880491081916,0,7892.971092147331,,Buy,3042.5702322909347,0,2141.998624971049,0,3655.9883815612666,2526.9301659485754,3408.45277887422,0,653.036004632846,0,0,0,,,Buy,15085.992964744015,0,4324.527025249015,0,0,1574.4804462358115,0,0,0,0,0,4158.1522976140695,,,Buy,11349.147681445436,0,8193.094078295107,6759.150627936069,1595.0493072040736,0,0,0,0,1589.0711653463077,0,0,,,Buy,20569.67156377113,3269.5369740097376,10689.728237201765,37.28739328237134,7149.655013018299,731.4611198517487,0,0,3279.36544452166,2472.620267037295,15446.80928941394,17816.686576048174,,,Buy,0,2639.298967987037,0,722.2405959694224,934.4139697011742,0,0,0,0,3173.7853798471187,2967.691472411403,9528.347525781792,,Buy,841.8034331248491,0,5495.837531619167,0,0,70.82578234885295,0,0,0,8700.020242946499,0,0,,Buy,0,0,0,0,1653.8174813991172,0,1448.8381427843415,3268.2197563122572,4243.974096826503,567.7208276117744,0,12300.584156775541,,Buy,7940.593578132961,2456.9149791058735,0,0,0,966.5338166319198,2277.6720478109783,1604.4724799629366,851.6319036367895,0,0,0,,Buy,7318.461527171647,19556.427181097984,0,0,0,338.3222993745658,0,0,0,150.2641419504289,142.76613351865672,0,,Buy,920.8364949733514,572.280427333797,2766.1571646976954,3605.9341090572198,944.5464135279071,0,0,2348.1938568450314,0,1491.7997046096862,5101.584142321051,10847.59171202223,,Buy,20569.67156377113,3269.5369740097376,10689.728237201765,37.28739328237134,7149.655013018299,731.4611198517487,0,0,3279.36544452166,2472.620267037295,15446.80928941394,17816.686576048174,,Buy,11349.147681445436,0,8193.094078295107,6759.150627936069,1595.0493072040736,0,0,0,0,1589.0711653463077,0,0,,Buy,15085.992964744015,0,4324.527025249015,0,0,1574.4804462358115,0,0,0,0,0,4158.1522976140695,,Buy,3042.5702322909347,0,2141.998624971049,0,3655.9883815612666,2526.9301659485754,3408.45277887422,0,653.036004632846,0,0,0,,Buy,5079.191441463976,4809.668435672924,0,1755.7498662960352,2725.830038267315,2042.5993510308072,0,664.1816928422522,675.3273810516584,211.05880491081916,0,7892.971092147331
Sell   ,0,0,1272.6349446374807,0,0,0,300.02166170952114,0,0,0,219.97535547835287,0,,Sell   ,0,4720.908227750755,0,473.38777558490256,0,0,0,934.7179430159813,0,889.3245946722163,8502.234939448681,15829.106394996532,,,Sell   ,0,6871.012807783176,0,4587.159969237895,6553.46201825342,0,1149.1204543896238,2482.955359740561,3438.4448126013413,4058.7530236738385,299.0084173268551,0,,,Sell   ,0,7148.641768635629,0,0,0,1143.040988093584,500.64404947880394,827.3140384526268,5706.085741023857,0,6787.825443965718,13910.021534213578,,,Sell   ,0,0,0,0,0,0,703.292926013437,1317.724319666435,0,0,0,0,,,Sell   ,9015.037921519586,0,6738.075144776463,0,0,143.98202677785594,12.26025703034611,446.33415056752347,6384.959477414868,0,0,0,,Sell   ,0,16316.476943062313,0,2566.7506701876337,159.8899635858288,0,1088.3257914292335,2353.260078758398,1904.3928172341875,0,465.180496085246,9078.87231762799,,Sell   ,14814.848767940712,3261.8363167014177,12391.978800092656,2702.525417465833,0,914.0477576094527,0,0,0,0,6094.766286217273,0,,Sell   ,0,0,2077.1509844799584,440.9639553393572,3758.9340108408614,0,0,0,0,2168.0390056057367,1419.656704563342,11776.128864303915,,Sell   ,0,0,7990.445201760493,2145.241006995602,1623.0148521658593,0,652.6307068797796,95.75159416261158,5272.4171452397495,0,0,40.732424183457624,,Sell   ,0,0,0,0,0,1082.2463251331937,579.6771113273098,0,2696.749924484593,0,0,0,,Sell   ,0,0,0,0,0,0,703.292926013437,1317.724319666435,0,0,0,0,,Sell   ,0,7148.641768635629,0,0,0,1143.040988093584,500.64404947880394,827.3140384526268,5706.085741023857,0,6787.825443965718,13910.021534213578,,Sell   ,0,6871.012807783176,0,4587.159969237895,6553.46201825342,0,1149.1204543896238,2482.955359740561,3438.4448126013413,4058.7530236738385,299.0084173268551,0,,Sell   ,0,4720.908227750755,0,473.38777558490256,0,0,0,934.7179430159813,0,889.3245946722163,8502.234939448681,15829.106394996532,,Sell   ,0,0,1272.6349446374807,0,0,0,300.02166170952114,0,0,0,219.97535547835287,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0.11514996661755841,,,,,,,,,,,,,0.012590469406841179,,,,,,,,,,,,,,,0.0018687608437958606,,,,,,,,,,,,,,,0.023143894047409467,,,,,,,,,,,,,,,-0.016503283836614913,,,,,,,,,,,,,,,0.1596943276831134,,,,,,,,,,,,,,-0.08594793259022473,,,,,,,,,,,,,,0.11456858684456823,,,,,,,,,,,,,,-0.18333136604864464,,,,,,,,,,,,,,-0.04171359560929642,,,,,,,,,,,,,,0.2300678845791057,,,,,,,,,,,,,,0.5031852204821248,,,,,,,,,,,,,,-0.2932729107880473,,,,,,,,,,,,,,-0.04259089201575186,,,,,,,,,,,,,,-0.31669611780526585,,,,,,,,,,,,,,0.11514996661755841,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,,,,Date,AECO,Buy,Sell,Buy,Sell (Daily-Fixed),,,,,,
,2000-02-01 00:00:00,3.0574,169.30638138213254,0,-74.93500439973188,0,,,,,,,,,1999-02-01 00:00:00,2.2384,101.41900774303116,0,-77.24071629709253,0,,,,,,,,,,1998-02-01 00:00:00,1.6161,502.8664321581338,0,-444.4836393845744,0,,,,,,,,,,1997-02-01 00:00:00,2.6873,378.30492271484786,0,260.0089733819149,0,,,,,,,,,,1996-02-01 00:00:00,2.0126,685.6557187923711,0,8.639262056783839,0,,,,,,,,,,2000-02-01 00:00:00,3.0574,0,300.5012640506529,0,146.52441635109835,,,,,,,,,2000-02-01 00:00:00,3.0574,28.06011443749497,0,-12.419406650035278,0,,,,,,,,,2000-02-01 00:00:00,3.0574,0,493.8282922646904,0,240.79067530826305,,,,,,,,,2000-02-01 00:00:00,3.0574,264.686452604432,0,-117.15022392272164,0,,,,,,,,,2000-02-01 00:00:00,3.0574,243.94871757238823,0,-107.97170239753906,0,,,,,,,,,2000-02-01 00:00:00,3.0574,30.694549832445045,0,-13.58540775584018,0,,,,,,,,,2000-02-01 00:00:00,3.0574,685.6557187923711,0,-303.4712211375035,0,,,,,,,,,2000-02-01 00:00:00,3.0574,378.30492271484786,0,-167.4377587935917,0,,,,,,,,,2000-02-01 00:00:00,3.0574,502.8664321581338,0,-222.56868287319008,0,,,,,,,,,2000-02-01 00:00:00,3.0574,101.41900774303116,0,-44.8880528270656,0,,,,,,,,,2000-02-01 00:00:00,3.0574,169.30638138213254,0,-74.93500439973188,0,,,,,,
,2000-02-02 00:00:00,3.1462,169.30638138213254,0,-59.90059773299851,0,,,,,,,,,1999-02-02 00:00:00,2.261,101.41900774303116,0,-74.94864672210001,0,,,,,,,,,,1998-02-02 00:00:00,1.6361,502.8664321581338,0,-434.4263107414117,0,,,,,,,,,,1997-02-02 00:00:00,2.6431,378.30492271484786,0,243.28789579791865,0,,,,,,,,,,1996-02-02 00:00:00,2.0845,685.6557187923711,0,57.93790823795522,0,,,,,,,,,,2000-02-02 00:00:00,3.1462,0,300.5012640506529,0,119.83990410340039,,,,,,,,,2000-02-02 00:00:00,3.1462,28.06011443749497,0,-9.927668487985724,0,,,,,,,,,2000-02-02 00:00:00,3.1462,0,493.8282922646904,0,196.93872295515854,,,,,,,,,2000-02-02 00:00:00,3.1462,264.686452604432,0,-93.64606693144808,0,,,,,,,,,2000-02-02 00:00:00,3.1462,243.94871757238823,0,-86.30905627711098,0,,,,,,,,,2000-02-02 00:00:00,3.1462,30.694549832445045,0,-10.85973173071906,0,,,,,,,,,2000-02-02 00:00:00,3.1462,685.6557187923711,0,-242.58499330874096,0,,,,,,,,,2000-02-02 00:00:00,3.1462,378.30492271484786,0,-133.8442816565132,0,,,,,,,,,2000-02-02 00:00:00,3.1462,502.8664321581338,0,-177.91414369754781,0,,,,,,,,,2000-02-02 00:00:00,3.1462,101.41900774303116,0,-35.88204493948444,0,,,,,,,,,2000-02-02 00:00:00,3.1462,169.30638138213254,0,-59.90059773299851,0,,,,,,
,2000-02-03 00:00:00,3.0596,169.30638138213254,0,-74.56253036069116,0,,,,,,,,,1999-02-03 00:00:00,2.2489,101.41900774303116,0,-76.17581671579072,0,,,,,,,,,,1998-02-03 00:00:00,1.6065,502.8664321581338,0,-449.31115713329257,0,,,,,,,,,,1997-02-03 00:00:00,2.364,378.30492271484786,0,137.70299186820458,0,,,,,,,,,,1996-02-03 00:00:00,1.787,685.6557187923711,0,-146.0446681027751,0,,,,,,,,,,2000-02-03 00:00:00,3.0596,0,300.5012640506529,0,145.86331357018685,,,,,,,,,2000-02-03 00:00:00,3.0596,28.06011443749497,0,-12.357674398272783,0,,,,,,,,,2000-02-03 00:00:00,3.0596,0,493.8282922646904,0,239.70425306528062,,,,,,,,,2000-02-03 00:00:00,3.0596,264.686452604432,0,-116.56791372699183,0,,,,,,,,,2000-02-03 00:00:00,3.0596,243.94871757238823,0,-107.43501521887976,0,,,,,,,,,2000-02-03 00:00:00,3.0596,30.694549832445045,0,-13.517879746208795,0,,,,,,,,,2000-02-03 00:00:00,3.0596,685.6557187923711,0,-301.9627785561602,0,,,,,,,,,2000-02-03 00:00:00,3.0596,378.30492271484786,0,-166.60548796361897,0,,,,,,,,,2000-02-03 00:00:00,3.0596,502.8664321581338,0,-221.4623767224421,0,,,,,,,,,2000-02-03 00:00:00,3.0596,101.41900774303116,0,-44.66493101003091,0,,,,,,,,,2000-02-03 00:00:00,3.0596,169.30638138213254,0,-74.56253036069116,0,,,,,,
,2000-02-04 00:00:00,3.0593,169.30638138213254,0,-74.61332227510583,0,,,,,,,,,1999-02-04 00:00:00,2.2548,101.41900774303116,0,-75.57744457010683,0,,,,,,,,,,1998-02-04 00:00:00,1.585,502.8664321581338,0,-460.12278542469244,0,,,,,,,,,,1997-02-04 00:00:00,2.3658,378.30492271484786,0,138.3839407290914,0,,,,,,,,,,1996-02-04 00:00:00,1.5835,685.6557187923711,0,-285.5756068770226,0,,,,,,,,,,2000-02-04 00:00:00,3.0593,0,300.5012640506529,0,145.9534639494021,,,,,,,,,2000-02-04 00:00:00,3.0593,28.06011443749497,0,-12.366092432604036,0,,,,,,,,,2000-02-04 00:00:00,3.0593,0,493.8282922646904,0,239.85240155296015,,,,,,,,,2000-02-04 00:00:00,3.0593,264.686452604432,0,-116.64731966277321,0,,,,,,,,,2000-02-04 00:00:00,3.0593,243.94871757238823,0,-107.50819983415151,0,,,,,,,,,2000-02-04 00:00:00,3.0593,30.694549832445045,0,-13.527088111158534,0,,,,,,,,,2000-02-04 00:00:00,3.0593,685.6557187923711,0,-302.168475271798,0,,,,,,,,,2000-02-04 00:00:00,3.0593,378.30492271484786,0,-166.7189794404335,0,,,,,,,,,2000-02-04 00:00:00,3.0593,502.8664321581338,0,-221.61323665208963,0,,,,,,,,,2000-02-04 00:00:00,3.0593,101.41900774303116,0,-44.69535671235384,0,,,,,,,,,2000-02-04 00:00:00,3.0593,169.30638138213254,0,-74.61332227510583,0,,,,,,
