ENRON DEAL #,EOL #,DEAL DATE,FLOW START,FLOW END,VOLUME,DELIVERY POINT,DEAL TYPE,ENRON'S BUY/SALE,FIRMNESS
322399.1,,2000-04-13 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
322400.1,,2000-04-13 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
322722.1,,2000-04-13 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
322726.1,,2000-04-13 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,PJM-Western Hub,FORWARD,B,Firm
322727.1,,2000-04-13 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,76000,PJM-Western Hub,FORWARD,S,Firm
322728.1,,2000-04-13 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,88000,PJM-Western Hub,FORWARD,B,Firm
322729.1,,2000-04-13 00:00:00,2001-04-01 00:00:00,2001-04-30 00:00:00,16800,PJM-Western Hub,FORWARD,B,Firm
322737.1,,2000-04-13 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,25200,NEPOOL PTF,FORWARD,S,Firm
322752.1,,2000-04-13 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,151200,Entergy (Into) System Border,FORWARD,B,Firm
322754.1,,2000-04-13 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
322757.1,,2000-04-13 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,100800,Entergy (Into) System Border,FORWARD,B,Firm
323134.1,,2000-04-14 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,152000,PJM-Western Hub,FORWARD,B,Firm
323135.1,,2000-04-14 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,176000,PJM-Western Hub,FORWARD,S,Firm
323153.1,,2000-04-14 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,172000,PJM-Western Hub,FORWARD,B,Firm
323777.1,,2000-04-17 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,16800,NEPOOL PTF,FORWARD,B,Firm
323967.1,155497,2000-04-17 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,S,Firm
324178.1,155748,2000-04-17 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,S,Firm
324258.1,,2000-04-17 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
324357.1,,2000-04-17 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,S,Firm
324383.1,,2000-04-17 00:00:00,2002-07-01 00:00:00,2002-09-30 00:00:00,30800,MID COLUMBIA,FORWARD,S,Firm
324384.1,,2000-04-17 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,MID COLUMBIA,FORWARD,B,Firm
324627.1,,2000-04-18 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,PJM-Western Hub,FORWARD,S,Firm
324637.1,,2000-04-18 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,PJM-Western Hub,FORWARD,B,Firm
324770.1,,2000-04-18 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,67200,PJM-Western Hub,FORWARD,B,Firm
324960.1,,2000-04-18 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,B,Firm
324962.1,157602,2000-04-18 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
325079.1,,2000-04-18 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,100800,Entergy (Into) System Border,FORWARD,B,Firm
325080.1,,2000-04-18 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
325165.1,,2000-04-18 00:00:00,2001-06-01 00:00:00,2004-08-31 00:00:00,206400,Entergy (Into) System Border,FORWARD,S,Firm
325166.1,,2000-04-18 00:00:00,2001-06-01 00:00:00,2004-08-31 00:00:00,206400,Entergy (Into) System Border,FORWARD,S,Firm
325556.1,,2000-04-19 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,25200,NEPOOL PTF,FORWARD,B,Firm
325589.1,,2000-04-19 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,NEPOOL PTF,FORWARD,B,Firm
325590.1,,2000-04-19 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,NEPOOL PTF,FORWARD,B,Firm
325997.1,,2000-04-19 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,TVA  (Into) System Border,FORWARD,B,Firm
326028.1,,2000-04-19 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
326460.1,159893,2000-04-20 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
326809.1,,2000-04-20 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,B,Firm
326829.1,,2000-04-20 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
326835.1,,2000-04-20 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
326836.1,,2000-04-20 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
326837.1,,2000-04-20 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
326838.1,,2000-04-20 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
326840.1,,2000-04-20 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,TVA  (Into) System Border,FORWARD,S,Firm
326866.1,,2000-04-20 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
327594.1,161298,2000-04-24 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
328086.1,,2000-04-24 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,PJM-Western Hub,FORWARD,B,Firm
328765.1,,2000-04-25 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,100800,TVA  (Into) System Border,FORWARD,B,Firm
329530.1,,2000-04-26 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
329646.1,,2000-04-26 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,30800,PALO VERDE,FORWARD,B,Firm
329647.1,,2000-04-26 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,30800,PALO VERDE,FORWARD,B,Firm
329917.1,166475,2000-04-27 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,B,Firm
329926.1,166536,2000-04-27 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,S,Firm
329927.1,166537,2000-04-27 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,S,Firm
330100.1,167327,2000-04-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
330124.1,,2000-04-27 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,S,Firm
330126.1,,2000-04-27 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,240800,Entergy (Into) System Border,FORWARD,B,Firm
330129.1,,2000-04-27 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,S,Firm
330131.1,,2000-04-27 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
330137.1,,2000-04-27 00:00:00,2001-06-01 00:00:00,2004-08-31 00:00:00,206400,Entergy (Into) System Border,FORWARD,S,Firm
330225.1,,2000-04-27 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,204000,PJM-Western Hub,FORWARD,S,Firm
330663.1,168233,2000-04-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
330699.1,,2000-04-28 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,S,Firm
330700.1,168660,2000-04-28 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
330701.1,168665,2000-04-28 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
330704.1,,2000-04-28 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,PJM-Western Hub,FORWARD,S,Firm
330705.1,168800,2000-04-28 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
330706.1,168803,2000-04-28 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,S,Firm
330710.1,,2000-04-28 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,PJM-Western Hub,FORWARD,S,Firm
330729.1,168870,2000-04-28 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,S,Firm
330795.1,,2000-04-28 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,PJM-Western Hub,FORWARD,B,Firm
330889.1,,2000-04-28 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,68800,Entergy (Into) System Border,FORWARD,B,Firm
331043.1,,2000-04-28 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,30800,COB N/S,FORWARD,S,Firm
331349.1,169463,2000-05-01 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,S,Firm
331350.1,169464,2000-05-01 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
331359.1,169500,2000-05-01 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,S,Firm
331365.1,169532,2000-05-01 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,S,Firm
331366.1,169534,2000-05-01 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,S,Firm
331367.1,169535,2000-05-01 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
331440.1,,2000-05-01 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,PJM-Western Hub,FORWARD,B,Firm
331441.1,,2000-05-01 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
331443.1,,2000-05-01 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
331485.1,,2000-05-01 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,B,Firm
331488.1,,2000-05-01 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,B,Firm
331490.1,,2000-05-01 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
331492.1,,2000-05-01 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
331493.1,,2000-05-01 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
331658.1,170727,2000-05-01 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,S,Firm
331680.1,170764,2000-05-01 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
331701.1,170848,2000-05-01 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,Entergy (Into) System Border,FORWARD,S,Firm
331702.1,170852,2000-05-01 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,S,Firm
331703.1,170853,2000-05-01 00:00:00,2002-07-01 00:00:00,2002-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,S,Firm
331805.1,,2000-05-01 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,PJM-Western Hub,FORWARD,S,Firm
331842.1,171141,2000-05-01 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,S,Firm
331869.1,171154,2000-05-01 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,PJM-Western Hub,FORWARD,S,Firm
332247.1,171376,2000-05-02 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,PJM-Western Hub,FORWARD,S,Firm
332563.1,,2000-05-02 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,30800,PALO VERDE,FORWARD,B,Firm
332575.1,172945,2000-05-02 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,PJM-Western Hub,FORWARD,S,Firm
332616.1,,2000-05-02 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,30800,PALO VERDE,FORWARD,B,Firm
332646.1,,2000-05-02 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,30800,PALO VERDE,FORWARD,S,Firm
332796.1,,2000-05-02 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,PJM-Western Hub,FORWARD,B,Firm
332851.1,,2000-05-02 00:00:00,2004-06-01 00:00:00,2004-06-30 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
332983.1,,2000-05-02 00:00:00,2001-01-01 00:00:00,2001-03-31 00:00:00,61600,PALO VERDE,FORWARD,S,Firm
333186.1,,2000-05-03 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,30400,PJM-Western Hub,FORWARD,S,Firm
333196.1,,2000-05-03 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
333212.1,,2000-05-03 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,30400,PJM-Western Hub,FORWARD,S,Firm
333235.1,,2000-05-03 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,67200,PJM-Western Hub,FORWARD,S,Firm
333264.1,,2000-05-03 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,35200,PJM-Western Hub,FORWARD,B,Firm
333265.1,,2000-05-03 00:00:00,2001-04-01 00:00:00,2001-04-30 00:00:00,33600,PJM-Western Hub,FORWARD,B,Firm
333284.1,,2000-05-03 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,121600,PJM-Western Hub,FORWARD,S,Firm
333621.1,174661,2000-05-03 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,S,Firm
333651.1,174691,2000-05-03 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,CINERGY (Into) System,FORWARD,S,Firm
334081.1,175685,2000-05-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
334085.1,175689,2000-05-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
334088.1,175694,2000-05-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
334093.1,175701,2000-05-04 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,B,Firm
334095.1,175706,2000-05-04 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,B,Firm
334097.1,175712,2000-05-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
334098.1,175713,2000-05-04 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,B,Firm
334099.1,175715,2000-05-04 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,B,Firm
334120.1,,2000-05-04 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,70400,PJM-Western Hub,FORWARD,S,Firm
334125.1,,2000-05-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,25200,NEPOOL PTF,FORWARD,S,Firm
334126.1,175837,2000-05-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,25200,NEPOOL PTF,FORWARD,B,Firm
334127.1,,2000-05-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,25200,NEPOOL PTF,FORWARD,B,Firm
334128.1,175843,2000-05-04 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,B,Firm
334136.1,175857,2000-05-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
334139.1,,2000-05-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,25200,NEPOOL PTF,FORWARD,B,Firm
334195.1,176202,2000-05-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
334196.1,176205,2000-05-04 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,B,Firm
334198.1,176208,2000-05-04 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,B,Firm
334208.1,176508,2000-05-04 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,16800,NEPOOL PTF,FORWARD,B,Firm
334420.1,177475,2000-05-04 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
334435.1,,2000-05-04 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,PJM-Western Hub,FORWARD,B,Firm
334445.1,177557,2000-05-04 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
334497.1,177656,2000-05-04 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,S,Firm
334529.1,,2000-05-04 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,Entergy (Into) System Border,FORWARD,S,Firm
334549.1,177767,2000-05-04 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
334907.1,,2000-05-05 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
334921.1,,2000-05-05 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,88000,PJM-Western Hub,FORWARD,S,Firm
335637.1,179866,2000-05-08 00:00:00,2001-05-01 00:00:00,2001-05-31 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
335638.1,179867,2000-05-08 00:00:00,2001-03-01 00:00:00,2001-03-31 00:00:00,17600,CINERGY (Into) System,FORWARD,S,Firm
335639.1,179868,2000-05-08 00:00:00,2001-04-01 00:00:00,2001-04-30 00:00:00,16800,CINERGY (Into) System,FORWARD,S,Firm
335753.1,180460,2000-05-08 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,CINERGY (Into) System,FORWARD,S,Firm
335871.1,,2000-05-08 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,67200,PJM-Western Hub,FORWARD,S,Firm
335882.1,,2000-05-08 00:00:00,2001-04-01 00:00:00,2001-04-30 00:00:00,16800,PJM-Western Hub,FORWARD,B,Firm
336554.1,183406,2000-05-09 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,16800,NEPOOL PTF,FORWARD,S,Firm
336559.1,,2000-05-09 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,70400,PJM-Western Hub,FORWARD,B,Firm
337572.1,,2000-05-10 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,75600,NEPOOL PTF,FORWARD,S,Firm
337641.1,186311,2000-05-10 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,17600,NEPOOL PTF,FORWARD,S,Firm
337765.1,,2000-05-10 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,30800,MID COLUMBIA,FORWARD,S,Firm
338223.1,,2000-05-11 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,102000,NEPOOL PTF,FORWARD,B,Firm
338322.1,,2000-05-11 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,NEPOOL PTF,FORWARD,S,Firm
338431.1,,2000-05-11 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,TVA  (Into) System Border,FORWARD,S,Firm
338544.1,,2000-05-11 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,S,Firm
338549.1,,2000-05-11 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,S,Firm
338550.1,,2000-05-11 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,S,Firm
338896.1,,2000-05-12 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,CINERGY (Into) System,FORWARD,S,Firm
338897.1,,2000-05-12 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,CINERGY (Into) System,FORWARD,S,Firm
338898.1,,2000-05-12 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,CINERGY (Into) System,FORWARD,S,Firm
338899.1,,2000-05-12 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,CINERGY (Into) System,FORWARD,S,Firm
338900.1,,2000-05-12 00:00:00,2001-09-01 00:00:00,2001-09-30 00:00:00,15200,CINERGY (Into) System,FORWARD,S,Firm
339781.1,,2000-05-15 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
339804.1,,2000-05-15 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
339837.1,193768,2000-05-15 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,S,Firm
339871.1,,2000-05-15 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,B,Firm
340181.1,,2000-05-16 00:00:00,2003-07-01 00:00:00,2003-08-31 00:00:00,34400,CINERGY (Into) System,FORWARD,S,Firm
340182.1,,2000-05-16 00:00:00,2003-07-01 00:00:00,2003-08-31 00:00:00,34400,CINERGY (Into) System,FORWARD,S,Firm
340278.1,,2000-05-16 00:00:00,2003-07-01 00:00:00,2003-08-31 00:00:00,68800,CINERGY (Into) System,FORWARD,S,Firm
340374.1,195546,2000-05-16 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,S,Firm
340476.1,,2000-05-16 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,30800,MID COLUMBIA,FORWARD,S,Firm
340495.1,,2000-05-16 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,61600,PALO VERDE,FORWARD,S,Firm
340634.1,196072,2000-05-16 00:00:00,2001-01-01 00:00:00,2001-12-31 00:00:00,102000,NEPOOL PTF,FORWARD,S,Firm
340644.1,,2000-05-16 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
340646.1,,2000-05-16 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,33600,Entergy (Into) System Border,FORWARD,B,Firm
340651.1,,2000-05-16 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,B,Firm
340652.1,,2000-05-16 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,B,Firm
340653.1,,2000-05-16 00:00:00,2001-10-01 00:00:00,2001-12-31 00:00:00,51200,Entergy (Into) System Border,FORWARD,B,Firm
340655.1,,2000-05-16 00:00:00,2001-04-01 00:00:00,2001-06-30 00:00:00,30800,MID COLUMBIA,FORWARD,B,Firm
340668.1,,2000-05-16 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,S,Firm
340738.1,,2000-05-16 00:00:00,2004-01-01 00:00:00,2004-12-31 00:00:00,123200,COB N/S,FORWARD,S,Firm
340876.1,,2000-05-17 00:00:00,2001-07-01 00:00:00,2001-08-31 00:00:00,35200,PJM-Western Hub,FORWARD,S,Firm
340923.1,196524,2000-05-17 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,16800,NEPOOL PTF,FORWARD,S,Firm
340929.1,196585,2000-05-17 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,8400,NEPOOL PTF,FORWARD,S,Firm
340958.1,,2000-05-17 00:00:00,2001-06-01 00:00:00,2001-06-30 00:00:00,16800,PJM-Western Hub,FORWARD,S,Firm
341102.1,,2000-05-17 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,B,Firm
341197.1,,2000-05-17 00:00:00,2001-07-01 00:00:00,2001-09-30 00:00:00,30400,PALO VERDE,FORWARD,B,Firm
341232.1,197911,2000-05-17 00:00:00,2001-01-01 00:00:00,2001-02-28 00:00:00,16800,NEPOOL PTF,FORWARD,S,Firm
341314.1,,2000-05-17 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,CINERGY (Into) System,FORWARD,B,Firm
341319.1,198131,2000-05-17 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,B,Firm
341320.1,198136,2000-05-17 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,50400,Entergy (Into) System Border,FORWARD,B,Firm
341375.1,,2000-05-17 00:00:00,2001-03-01 00:00:00,2001-04-30 00:00:00,34400,Entergy (Into) System Border,FORWARD,B,Firm
341438.1,,2000-05-17 00:00:00,2002-01-01 00:00:00,2002-12-31 00:00:00,368400,PALO VERDE,FORWARD,S,Firm
341441.1,,2000-05-17 00:00:00,2002-01-01 00:00:00,2002-12-31 00:00:00,245600,PALO VERDE,FORWARD,S,Firm
341499.1,,2000-05-17 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,COB N/S,FORWARD,B,Firm
341500.1,,2000-05-17 00:00:00,2000-10-01 00:00:00,2000-12-31 00:00:00,30400,MID COLUMBIA,FORWARD,S,Firm
