---------------,----------,---------,---------,-----,-----,----,-------,------------,-----,-------,-------,-------,-------,-------,--------,--------,--------,-----------,-----------,---------,-------------,-------------,-------------,-------------,---------,---------,---------,---------,-------------,-----------,---------,,
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,800,900,P,25,25,CALL,28.87,30.5,0,61,28.87,1.5347,1.115,0.0224,11,0,2,-4,61,-394,44,-9,1,-2,-31,44,,-197,0,44
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,900,1000,P,25,25,CALL,31.44,30.5,0,61,31.44,1.5347,1.115,0.0224,15,0,1,-7,65,-451,78,-13,2,-2,-33,77,,-210,23.500000000000032,53.49999999999997
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,1000,1100,P,25,25,CALL,32.2,30.5,0,61,32.2,1.5347,1.115,0.0224,16,0,1,-8,64,-459,90,-14,2,-1,-32,89,,-208,42.50000000000007,46.49999999999993
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,1100,1200,P,25,25,CALL,31.62,30.5,0,61,31.62,1.5347,1.115,0.0224,15,0,1,-7,65,-453,81,-13,2,-1,-33,80,,-210,28.000000000000025,51.99999999999997
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,1200,1300,P,25,25,CALL,31.4,30.5,0,61,31.4,1.5347,1.115,0.0224,15,0,1,-6,65,-451,77,-13,2,-2,-33,76,,-210,22.499999999999964,53.500000000000036
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,1300,1400,P,25,25,CALL,31.93,30.5,0,61,31.93,1.5347,1.115,0.0224,16,0,1,-7,65,-456,85,-14,2,-1,-33,84,,-209,35.74999999999999,48.25000000000001
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,1400,1500,P,25,25,CALL,31.31,30.5,0,61,31.31,1.5347,1.115,0.0224,15,0,1,-6,65,-449,76,-13,2,-2,-33,75,,-210,20.249999999999968,54.75000000000003
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,1500,1600,P,25,25,CALL,30.55,30.5,0,61,30.55,1.5347,1.115,0.0224,14,0,2,-5,65,-437,65,-12,2,-2,-33,64,,-209,1.2500000000000178,62.749999999999986
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,1600,1700,P,25,25,CALL,30.21,30.5,0,61,30.21,1.5347,1.115,0.0224,13,0,2,-5,65,-430,61,-11,2,-2,-32,60,,-208,0,60
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,1700,1800,P,25,25,CALL,30.34,30.5,0,61,30.34,1.5347,1.115,0.0224,13,0,2,-5,65,-433,62,-11,2,-2,-32,61,,-208,0,61
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,1800,1900,P,25,25,CALL,32.6,30.5,0,61,32.6,1.5347,1.115,0.0224,17,0,1,-8,64,-461,96,-15,2,-1,-32,95,,-206,52.500000000000036,42.499999999999964
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,1900,2000,P,25,25,CALL,32.65,30.5,0,61,32.65,1.5347,1.115,0.0224,17,0,1,-8,64,-461,97,-15,2,-1,-32,96,,-205,53.749999999999964,42.250000000000036
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,2000,2100,P,25,25,CALL,32.08,30.5,0,61,32.08,1.5347,1.115,0.0224,16,0,1,-7,65,-458,88,-14,2,-1,-32,87,,-208,39.49999999999996,47.50000000000004
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-08 00:00:00,2100,2200,P,25,25,CALL,29.45,30.5,0,61,29.45,1.5347,1.115,0.0224,12,0,2,-4,63,-411,51,-10,1,-2,-32,50,,-203,0,50
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,600,700,P,25,25,CALL,22.98,30.5,0,61,22.98,1.5347,1.115,0.0224,3,0,1,0,23,-136,6,-2,1,-1,-11,6,,-73,0,6
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,700,800,P,25,25,CALL,28.37,30.5,0,61,28.37,1.5347,1.115,0.0224,10,0,2,-3,59,-377,39,-8,1,-2,-30,38,,-190,0,38
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,800,900,P,25,25,CALL,28.87,30.5,0,61,28.87,1.5347,1.115,0.0224,11,0,2,-4,61,-394,44,-9,1,-2,-31,44,,-197,0,44
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,900,1000,P,25,25,CALL,31.44,30.5,0,61,31.44,1.5347,1.115,0.0224,15,0,1,-7,65,-451,78,-13,2,-2,-33,77,,-210,23.500000000000032,53.49999999999997
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,1000,1100,P,25,25,CALL,32.2,30.5,0,61,32.2,1.5347,1.115,0.0224,16,0,1,-8,64,-459,90,-14,2,-1,-32,89,,-208,42.50000000000007,46.49999999999993
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,1100,1200,P,25,25,CALL,31.62,30.5,0,61,31.62,1.5347,1.115,0.0224,15,0,1,-7,65,-453,81,-13,2,-1,-33,80,,-210,28.000000000000025,51.99999999999997
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,1200,1300,P,25,25,CALL,31.4,30.5,0,61,31.4,1.5347,1.115,0.0224,15,0,1,-6,65,-451,77,-13,2,-2,-33,76,,-210,22.499999999999964,53.500000000000036
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,1300,1400,P,25,25,CALL,31.93,30.5,0,61,31.93,1.5347,1.115,0.0224,16,0,1,-7,65,-456,85,-14,2,-1,-33,84,,-209,35.74999999999999,48.25000000000001
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,1400,1500,P,25,25,CALL,31.31,30.5,0,61,31.31,1.5347,1.115,0.0224,15,0,1,-6,65,-449,76,-13,2,-2,-33,75,,-210,20.249999999999968,54.75000000000003
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,1500,1600,P,25,25,CALL,30.55,30.5,0,61,30.55,1.5347,1.115,0.0224,14,0,2,-5,65,-437,65,-12,2,-2,-33,64,,-209,1.2500000000000178,62.749999999999986
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,1600,1700,P,25,25,CALL,30.21,30.5,0,61,30.21,1.5347,1.115,0.0224,13,0,2,-5,65,-430,61,-11,2,-2,-32,60,,-208,0,60
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,1700,1800,P,25,25,CALL,30.34,30.5,0,61,30.34,1.5347,1.115,0.0224,13,0,2,-5,65,-433,62,-11,2,-2,-32,61,,-208,0,61
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,1800,1900,P,25,25,CALL,32.6,30.5,0,61,32.6,1.5347,1.115,0.0224,17,0,1,-8,64,-461,96,-15,2,-1,-32,95,,-206,52.500000000000036,42.499999999999964
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,1900,2000,P,25,25,CALL,32.65,30.5,0,61,32.65,1.5347,1.115,0.0224,17,0,1,-8,64,-461,97,-15,2,-1,-32,96,,-205,53.749999999999964,42.250000000000036
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,2000,2100,P,25,25,CALL,32.08,30.5,0,61,32.08,1.5347,1.115,0.0224,16,0,1,-7,65,-458,88,-14,2,-1,-32,87,,-208,39.49999999999996,47.50000000000004
UTAHASSMUNPOWSY,804470.01,2001-12-07 00:00:00,2001-12-10 00:00:00,2100,2200,P,25,25,CALL,29.45,30.5,0,61,29.45,1.5347,1.115,0.0224,12,0,2,-4,63,-411,51,-10,1,-2,-32,50,,-203,0,50
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,600,700,P,25,25,CALL,22.98,30.5,0,61,22.98,1.5347,1.115,0.0224,3,0,1,-1,26,-142,7,-2,1,-1,-13,7,,-83,0,7
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,700,800,P,25,25,CALL,28.37,30.5,0,61,28.37,1.5347,1.115,0.0224,10,0,2,-4,62,-366,42,-8,1,-1,-31,41,,-200,0,41
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,800,900,P,25,25,CALL,28.87,30.5,0,61,28.87,1.5347,1.115,0.0224,11,0,2,-4,64,-382,47,-9,1,-1,-32,46,,-206,0,46
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,900,1000,P,25,25,CALL,31.44,30.5,0,61,31.44,1.5347,1.115,0.0224,15,0,1,-7,68,-437,81,-13,1,-1,-34,80,,-220,23.500000000000032,56.49999999999997
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,1000,1100,P,25,25,CALL,32.2,30.5,0,61,32.2,1.5347,1.115,0.0224,16,0,1,-9,68,-446,93,-14,1,-1,-34,92,,-218,42.50000000000007,49.49999999999993
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,1100,1200,P,25,25,CALL,31.62,30.5,0,61,31.62,1.5347,1.115,0.0224,15,0,1,-8,68,-439,84,-13,1,-1,-34,83,,-220,28.000000000000025,54.99999999999997
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,1200,1300,P,25,25,CALL,31.4,30.5,0,61,31.4,1.5347,1.115,0.0224,15,0,1,-7,68,-437,80,-13,1,-1,-34,79,,-220,22.499999999999964,56.500000000000036
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,1300,1400,P,25,25,CALL,31.93,30.5,0,61,31.93,1.5347,1.115,0.0224,16,0,1,-8,68,-443,88,-13,1,-1,-34,87,,-219,35.74999999999999,51.25000000000001
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,1400,1500,P,25,25,CALL,31.31,30.5,0,61,31.31,1.5347,1.115,0.0224,15,0,1,-7,68,-435,79,-13,1,-1,-34,78,,-220,20.249999999999968,57.75000000000003
Enron Power Tra,ding & Tra,nsmission,,,,,,,,,,Post I,D:,14208,,,,,,,,,,,,,Page:,15,,,,0,0
Option Detail R,eport,,,,,,,,,,,Report,Date:,11/06/,1,,,,,,,,,,,,,,,,,0,0
Desk: EPMI-LT-S,"W, Region:",R7A,,,,,,,,,,Run Da,te:,11/06/,1,,,,,,,,,,,,,,,,,0,0
,,,,,,,,,,,,Run Ti,me:,15:56:00,48,,,,,,,,,,,,,,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
---------------,----------,---------,---------,-----,-----,----,-------,------------,-----,-------,-------,-------,-------,-------,--------,--------,--------,-----------,-----------,---------,-------------,-------------,-------------,-------------,---------,---------,---------,---------,-------------,-----------,---------,0,0
,,Exp Dt,Date,Hr,Hr,Per,Mwh,,,PRICE,PRICE,BASIS,PRICE,Fwd,VOLAT,VOLAT,INT,Peak,Off Peak,,,,,Gas,Gas,Gas,Cross,$ Deal,$,,,0,0
Cnterparty,Deal,MM/DD/YY,MM/DD/YY,Strt,End,Typ,/hr,mwhrs,P/C,Mid,GasMid,Mid,Cntrct,Mid,Mid,GasMid,Rate,Delta,Delta,GAMMA,RHO,VEGA,THETA,DRIFT,Delta,Gamma,Gamma,Vega,Mid Val,Cash,Eta,0,0
---------------,---------,--------,--------,----,----,---,------,-----------,----,------,------,------,------,------,-------,-------,-------,----------,----------,--------,------------,------------,------------,------------,--------,--------,--------,--------,------------,----------,--------,0,0
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,1500,1600,P,25,25,CALL,30.55,30.5,0,61,30.55,1.5347,1.115,0.0224,14,0,1,-6,68,-423,68,-11,1,-1,-34,67,,-219,1.2500000000000178,65.74999999999999
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,1600,1700,P,25,25,CALL,30.21,30.5,0,61,30.21,1.5347,1.115,0.0224,13,0,1,-6,68,-416,64,-11,1,-1,-34,63,,-218,0,63
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,1700,1800,P,25,25,CALL,30.34,30.5,0,61,30.34,1.5347,1.115,0.0224,13,0,1,-6,68,-419,65,-11,1,-1,-34,64,,-218,0,64
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,1800,1900,P,25,25,CALL,32.6,30.5,0,61,32.6,1.5347,1.115,0.0224,16,0,1,-9,67,-449,99,-14,1,-1,-34,98,,-216,52.500000000000036,45.499999999999964
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,1900,2000,P,25,25,CALL,32.65,30.5,0,61,32.65,1.5347,1.115,0.0224,17,0,1,-9,67,-449,100,-14,1,-1,-34,99,,-216,53.749999999999964,45.250000000000036
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,2000,2100,P,25,25,CALL,32.08,30.5,0,61,32.08,1.5347,1.115,0.0224,16,0,1,-8,68,-444,91,-14,1,-1,-34,90,,-219,39.49999999999996,50.50000000000004
UTAHASSMUNPOWSY,804470.01,2001-12-10 00:00:00,2001-12-11 00:00:00,2100,2200,P,25,25,CALL,29.45,30.5,0,61,29.45,1.5347,1.115,0.0224,12,0,2,-5,66,-398,54,-10,1,-1,-33,53,,-212,0,53
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,600,700,P,25,25,CALL,22.98,30.5,0,61,22.98,1.5347,1.115,0.0224,3,0,1,-1,27,-143,7,-2,1,-1,-13,7,,-86,0,7
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,700,800,P,25,25,CALL,28.37,30.5,0,61,28.37,1.5347,1.115,0.0224,10,0,2,-4,63,-362,43,-8,1,-1,-32,42,,-203,0,42
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,800,900,P,25,25,CALL,28.87,30.5,0,61,28.87,1.5347,1.115,0.0224,11,0,2,-5,65,-378,48,-9,1,-1,-33,47,,-209,0,47
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,900,1000,P,25,25,CALL,31.44,30.5,0,61,31.44,1.5347,1.115,0.0224,15,0,1,-8,69,-433,82,-13,1,-1,-35,81,,-223,23.500000000000032,57.49999999999997
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,1000,1100,P,25,25,CALL,32.2,30.5,0,61,32.2,1.5347,1.115,0.0224,16,0,1,-9,69,-442,94,-14,1,-1,-34,93,,-221,42.50000000000007,50.49999999999993
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,1100,1200,P,25,25,CALL,31.62,30.5,0,61,31.62,1.5347,1.115,0.0224,15,0,1,-8,69,-435,85,-13,1,-1,-35,84,,-223,28.000000000000025,55.99999999999997
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,1200,1300,P,25,25,CALL,31.4,30.5,0,61,31.4,1.5347,1.115,0.0224,15,0,1,-8,69,-432,81,-13,1,-1,-35,80,,-223,22.499999999999964,57.500000000000036
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,1300,1400,P,25,25,CALL,31.93,30.5,0,61,31.93,1.5347,1.115,0.0224,16,0,1,-8,69,-439,89,-13,1,-1,-35,88,,-222,35.74999999999999,52.25000000000001
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,1400,1500,P,25,25,CALL,31.31,30.5,0,61,31.31,1.5347,1.115,0.0224,15,0,1,-8,69,-431,80,-13,1,-1,-35,79,,-223,20.249999999999968,58.75000000000003
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,1500,1600,P,25,25,CALL,30.55,30.5,0,61,30.55,1.5347,1.115,0.0224,14,0,1,-7,69,-419,69,-11,1,-1,-35,68,,-222,1.2500000000000178,66.74999999999999
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,1600,1700,P,25,25,CALL,30.21,30.5,0,61,30.21,1.5347,1.115,0.0224,13,0,1,-6,69,-412,64,-11,1,-1,-34,64,,-221,0,64
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,1700,1800,P,25,25,CALL,30.34,30.5,0,61,30.34,1.5347,1.115,0.0224,13,0,1,-6,69,-414,66,-11,1,-1,-34,65,,-221,0,65
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,1800,1900,P,25,25,CALL,32.6,30.5,0,61,32.6,1.5347,1.115,0.0224,16,0,1,-9,68,-445,100,-14,1,-1,-34,99,,-219,52.500000000000036,46.499999999999964
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,1900,2000,P,25,25,CALL,32.65,30.5,0,61,32.65,1.5347,1.115,0.0224,17,0,1,-10,68,-445,101,-14,1,-1,-34,100,,-219,53.749999999999964,46.250000000000036
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,2000,2100,P,25,25,CALL,32.08,30.5,0,61,32.08,1.5347,1.115,0.0224,16,0,1,-9,69,-440,92,-14,1,-1,-35,91,,-222,39.49999999999996,51.50000000000004
UTAHASSMUNPOWSY,804470.01,2001-12-11 00:00:00,2001-12-12 00:00:00,2100,2200,P,25,25,CALL,29.45,30.5,0,61,29.45,1.5347,1.115,0.0224,12,0,2,-5,67,-394,55,-10,1,-1,-34,54,,-215,0,54
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,600,700,P,25,25,CALL,22.98,30.5,0,61,22.98,1.5347,1.115,0.0224,3,0,1,-1,28,-145,8,-2,1,-1,-14,7,,-89,0,7
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,700,800,P,25,25,CALL,28.37,30.5,0,61,28.37,1.5347,1.115,0.0224,10,0,2,-4,64,-359,43,-8,1,-1,-32,43,,-206,0,43
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,800,900,P,25,25,CALL,28.87,30.5,0,61,28.87,1.5347,1.115,0.0224,11,0,2,-5,66,-374,49,-9,1,-1,-33,48,,-213,0,48
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,900,1000,P,25,25,CALL,31.44,30.5,0,61,31.44,1.5347,1.115,0.0224,15,0,1,-8,70,-429,83,-13,1,-1,-35,82,,-226,23.500000000000032,58.49999999999997
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,1000,1100,P,25,25,CALL,32.2,30.5,0,61,32.2,1.5347,1.115,0.0224,16,0,1,-9,70,-438,95,-14,1,-1,-35,94,,-225,42.50000000000007,51.49999999999993
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,1100,1200,P,25,25,CALL,31.62,30.5,0,61,31.62,1.5347,1.115,0.0224,15,0,1,-8,70,-431,86,-13,1,-1,-35,85,,-226,28.000000000000025,56.99999999999997
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,1200,1300,P,25,25,CALL,31.4,30.5,0,61,31.4,1.5347,1.115,0.0224,15,0,1,-8,70,-428,82,-13,1,-1,-35,81,,-226,22.499999999999964,58.500000000000036
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,1300,1400,P,25,25,CALL,31.93,30.5,0,61,31.93,1.5347,1.115,0.0224,16,0,1,-9,70,-435,90,-13,1,-1,-35,89,,-226,35.74999999999999,53.25000000000001
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,1400,1500,P,25,25,CALL,31.31,30.5,0,61,31.31,1.5347,1.115,0.0224,15,0,1,-8,70,-427,81,-13,1,-1,-35,80,,-226,20.249999999999968,59.75000000000003
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,1500,1600,P,25,25,CALL,30.55,30.5,0,61,30.55,1.5347,1.115,0.0224,14,0,1,-7,70,-415,70,-11,1,-1,-35,69,,-225,1.2500000000000178,67.74999999999999
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,1600,1700,P,25,25,CALL,30.21,30.5,0,61,30.21,1.5347,1.115,0.0224,13,0,1,-6,69,-408,65,-11,1,-1,-35,65,,-224,0,65
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,1700,1800,P,25,25,CALL,30.34,30.5,0,61,30.34,1.5347,1.115,0.0224,13,0,1,-7,70,-410,67,-11,1,-1,-35,66,,-224,0,66
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,1800,1900,P,25,25,CALL,32.6,30.5,0,61,32.6,1.5347,1.115,0.0224,16,0,1,-10,69,-441,101,-14,1,-1,-35,100,,-223,52.500000000000036,47.499999999999964
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,1900,2000,P,25,25,CALL,32.65,30.5,0,61,32.65,1.5347,1.115,0.0224,16,0,1,-10,69,-442,102,-14,1,-1,-35,101,,-223,53.749999999999964,47.250000000000036
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,2000,2100,P,25,25,CALL,32.08,30.5,0,61,32.08,1.5347,1.115,0.0224,16,0,1,-9,70,-436,93,-14,1,-1,-35,92,,-225,39.49999999999996,52.50000000000004
UTAHASSMUNPOWSY,804470.01,2001-12-12 00:00:00,2001-12-13 00:00:00,2100,2200,P,25,25,CALL,29.45,30.5,0,61,29.45,1.5347,1.115,0.0224,12,0,1,-5,68,-390,56,-10,1,-1,-34,55,,-218,0,55
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,600,700,P,25,25,CALL,22.98,30.5,0,61,22.98,1.5347,1.115,0.0224,3,0,1,-1,29,-146,8,-2,1,-1,-14,8,,-92,0,8
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,700,800,P,25,25,CALL,28.37,30.5,0,61,28.37,1.5347,1.115,0.0224,10,0,1,-4,65,-356,44,-8,1,-1,-33,44,,-209,0,44
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,800,900,P,25,25,CALL,28.87,30.5,0,61,28.87,1.5347,1.115,0.0224,11,0,1,-5,67,-371,50,-9,1,-1,-34,49,,-216,0,49
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,900,1000,P,25,25,CALL,31.44,30.5,0,61,31.44,1.5347,1.115,0.0224,15,0,1,-8,71,-425,84,-13,1,-1,-36,83,,-230,23.500000000000032,59.49999999999997
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,1000,1100,P,25,25,CALL,32.2,30.5,0,61,32.2,1.5347,1.115,0.0224,16,0,1,-10,71,-434,96,-14,1,-1,-35,95,,-228,42.50000000000007,52.49999999999993
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,1100,1200,P,25,25,CALL,31.62,30.5,0,61,31.62,1.5347,1.115,0.0224,15,0,1,-9,71,-428,86,-13,1,-1,-36,86,,-229,28.000000000000025,57.99999999999997
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,1200,1300,P,25,25,CALL,31.4,30.5,0,61,31.4,1.5347,1.115,0.0224,15,0,1,-8,71,-425,83,-13,1,-1,-36,82,,-230,22.499999999999964,59.500000000000036
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,1300,1400,P,25,25,CALL,31.93,30.5,0,61,31.93,1.5347,1.115,0.0224,16,0,1,-9,71,-431,91,-13,1,-1,-36,90,,-229,35.74999999999999,54.25000000000001
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,1400,1500,P,25,25,CALL,31.31,30.5,0,61,31.31,1.5347,1.115,0.0224,15,0,1,-8,71,-423,82,-12,1,-1,-36,81,,-230,20.249999999999968,60.75000000000003
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,1500,1600,P,25,25,CALL,30.55,30.5,0,61,30.55,1.5347,1.115,0.0224,14,0,1,-7,71,-411,71,-11,1,-1,-36,70,,-228,1.2500000000000178,68.74999999999999
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,1600,1700,P,25,25,CALL,30.21,30.5,0,61,30.21,1.5347,1.115,0.0224,13,0,1,-7,70,-404,66,-11,1,-1,-35,66,,-227,0,66
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,1700,1800,P,25,25,CALL,30.34,30.5,0,61,30.34,1.5347,1.115,0.0224,13,0,1,-7,71,-407,68,-11,1,-1,-35,67,,-227,0,67
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,1800,1900,P,25,25,CALL,32.6,30.5,0,61,32.6,1.5347,1.115,0.0224,16,0,1,-10,70,-438,102,-14,1,-1,-35,101,,-226,52.500000000000036,48.499999999999964
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,1900,2000,P,25,25,CALL,32.65,30.5,0,61,32.65,1.5347,1.115,0.0224,16,0,1,-10,70,-438,103,-14,1,-1,-35,102,,-226,53.749999999999964,48.250000000000036
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,2000,2100,P,25,25,CALL,32.08,30.5,0,61,32.08,1.5347,1.115,0.0224,16,0,1,-9,71,-433,94,-14,1,-1,-36,93,,-228,39.49999999999996,53.50000000000004
UTAHASSMUNPOWSY,804470.01,2001-12-13 00:00:00,2001-12-14 00:00:00,2100,2200,P,25,25,CALL,29.45,30.5,0,61,29.45,1.5347,1.115,0.0224,12,0,1,-6,69,-387,57,-10,1,-1,-34,56,,-221,0,56
UTAHASSMUNPOWSY,804470.01,2001-12-14 00:00:00,2001-12-15 00:00:00,600,700,P,25,25,CALL,22.98,30.5,0,61,22.98,1.5347,1.115,0.0224,3,0,1,-1,30,-147,8,-2,1,-1,-15,8,,-95,0,8
UTAHASSMUNPOWSY,804470.01,2001-12-14 00:00:00,2001-12-15 00:00:00,700,800,P,25,25,CALL,28.37,30.5,0,61,28.37,1.5347,1.115,0.0224,11,0,1,-5,66,-353,45,-8,1,-1,-33,45,,-212,0,45
