 Season Schedule,,,,,,,
Date,Game Number,Visiting Team,Visiting Score,Home Team,Home Score,Game Time/Status,Venue
2013-04-21,1131,Adirondack,4,Albany,2,Final ,"Times Union Center Albany, NY"
2013-04-21,1132,Portland,1,Bridgeport,4,Final ,"Webster Bank Arena Bridgeport, CT"
2013-04-21,1134,Rochester,4,Hamilton,1,Final ,"Copps Coliseum Hamilton, ON"
2013-04-21,1139,Binghamton,5,Syracuse,1,Final ,"Onondaga County War Memorial Arena Syracuse, NY"
2013-04-21,1140,St. John's,3,Toronto,4,Final SO ,"Ricoh Coliseum Toronto, ON"
2013-04-21,1138,Norfolk,3,Providence,4,Final ,"Dunkin' Donuts Center Providence, RI"
2013-04-21,1133,Grand Rapids,3,Chicago,1,Final ,"Allstate Arena Rosemont, IL"
2013-04-21,1135,Manchester,2,Hershey,4,Final ,"Giant Center Hershey, PA"
2013-04-21,1136,Houston,0,Oklahoma City,3,Final ,"Cox Convention Center Oklahoma City, OK"
2013-04-21,1137,Milwaukee,3,Peoria,0,Final ,"Carver Arena Peoria, IL"
